NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GSE3720_UNSTIM_VS_LPS_STIM_VD1_GAMMADELTA_TCELL_UP	GSE3720_UNSTIM_VS_LPS_STIM_VD1_GAMMADELTA_TCELL_UP		174	-0.3667327	-1.8255541	0.0	0.0517701	0.554	2396	tags=26%, list=16%, signal=30%	
GSE9960_HEALTHY_VS_GRAM_NEG_SEPSIS_PBMC_UP	GSE9960_HEALTHY_VS_GRAM_NEG_SEPSIS_PBMC_UP		171	-0.42162937	-1.8246753	0.00754717	0.051701527	0.555	3258	tags=32%, list=21%, signal=40%	
GSE46606_IRF4HIGH_VS_IRF4MID_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_UP	GSE46606_IRF4HIGH_VS_IRF4MID_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_UP		179	-0.46699488	-1.8243803	0.012072435	0.051374014	0.556	2845	tags=37%, list=19%, signal=45%	
GSE22589_HEALTHY_VS_HIV_INFECTED_DC_UP	GSE22589_HEALTHY_VS_HIV_INFECTED_DC_UP		171	-0.40606952	-1.8211669	0.0020876827	0.05238668	0.563	3108	tags=33%, list=20%, signal=41%	
GSE9946_MATURE_STIMULATORY_VS_LISTERIA_INF_MATURE_DC_UP	GSE9946_MATURE_STIMULATORY_VS_LISTERIA_INF_MATURE_DC_UP		105	-0.40790313	-1.8189548	0.0019762847	0.05300285	0.568	3513	tags=44%, list=23%, signal=56%	
GSE27786_BCELL_VS_MONO_MAC_UP	GSE27786_BCELL_VS_MONO_MAC_UP		172	-0.4116134	-1.8179499	0.0	0.052889127	0.568	3530	tags=41%, list=23%, signal=52%	
GSE19825_IL2RALOW_VS_IL2RAHIGH_DAY3_EFF_CD8_TCELL_UP	GSE19825_IL2RALOW_VS_IL2RAHIGH_DAY3_EFF_CD8_TCELL_UP		178	-0.39342576	-1.8164998	0.0019267823	0.053067047	0.571	1830	tags=23%, list=12%, signal=26%	
GSE26343_WT_VS_NFAT5_KO_MACROPHAGE_LPS_STIM_UP	GSE26343_WT_VS_NFAT5_KO_MACROPHAGE_LPS_STIM_UP		178	-0.37834066	-1.814446	0.0	0.05377397	0.574	2020	tags=23%, list=13%, signal=26%	
GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_4MONTH_POST_DX_DN	GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_4MONTH_POST_DX_DN		148	-0.38649237	-1.8142831	0.0	0.053369693	0.574	2040	tags=28%, list=13%, signal=32%	
GSE17721_LPS_VS_POLYIC_1H_BMDC_DN	GSE17721_LPS_VS_POLYIC_1H_BMDC_DN		161	-0.38352773	-1.8122591	0.0	0.0538586	0.581	3330	tags=35%, list=22%, signal=44%	
GSE43863_NAIVE_VS_MEMORY_LY6C_INT_CXCR5POS_CD4_TCELL_D150_LCMV_UP	GSE43863_NAIVE_VS_MEMORY_LY6C_INT_CXCR5POS_CD4_TCELL_D150_LCMV_UP		176	-0.40397176	-1.8110043	0.005859375	0.054106075	0.585	1774	tags=23%, list=12%, signal=26%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_16H_UP	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_16H_UP		174	-0.43160856	-1.8097045	0.005988024	0.054240573	0.587	3851	tags=43%, list=25%, signal=56%	
GSE10240_IL22_VS_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP	GSE10240_IL22_VS_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP		175	-0.41904342	-1.8089763	0.0019723866	0.054124862	0.587	2902	tags=34%, list=19%, signal=41%	
GSE37301_LYMPHOID_PRIMED_MPP_VS_GRAN_MONO_PROGENITOR_DN	GSE37301_LYMPHOID_PRIMED_MPP_VS_GRAN_MONO_PROGENITOR_DN		173	-0.39403963	-1.808315	0.0019646366	0.053999644	0.588	2528	tags=27%, list=16%, signal=32%	
GSE17721_CTRL_VS_LPS_4H_BMDC_UP	GSE17721_CTRL_VS_LPS_4H_BMDC_UP		178	-0.3790397	-1.8080757	0.0	0.053663824	0.589	1927	tags=23%, list=13%, signal=26%	
GSE3920_UNTREATED_VS_IFNG_TREATED_ENDOTHELIAL_CELL_DN	GSE3920_UNTREATED_VS_IFNG_TREATED_ENDOTHELIAL_CELL_DN		160	-0.43494475	-1.8078307	0.009487666	0.05333032	0.589	3216	tags=33%, list=21%, signal=41%	
GSE12392_WT_VS_IFNB_KO_CD8A_NEG_SPLEEN_DC_UP	GSE12392_WT_VS_IFNB_KO_CD8A_NEG_SPLEEN_DC_UP		168	-0.37033615	-1.8076674	0.0	0.052926242	0.589	2241	tags=26%, list=15%, signal=30%	
GSE26351_UNSTIM_VS_WNT_PATHWAY_STIM_HEMATOPOIETIC_PROGENITORS_UP	GSE26351_UNSTIM_VS_WNT_PATHWAY_STIM_HEMATOPOIETIC_PROGENITORS_UP		178	-0.38457215	-1.8040957	0.0	0.0541425	0.594	2721	tags=30%, list=18%, signal=36%	
GSE15330_HSC_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_DN	GSE15330_HSC_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_DN		174	-0.376628	-1.8031417	0.0	0.05422923	0.597	3944	tags=43%, list=26%, signal=57%	
GSE26669_CTRL_VS_COSTIM_BLOCK_MLR_CD4_TCELL_DN	GSE26669_CTRL_VS_COSTIM_BLOCK_MLR_CD4_TCELL_DN		167	-0.3736761	-1.8026439	0.0	0.054064985	0.598	2763	tags=31%, list=18%, signal=38%	
GSE43863_NAIVE_VS_LY6C_INT_CXCR5POS_CD4_EFF_TCELL_D6_LCMV_UP	GSE43863_NAIVE_VS_LY6C_INT_CXCR5POS_CD4_EFF_TCELL_D6_LCMV_UP		148	-0.40131557	-1.7983692	0.0	0.055828363	0.605	3767	tags=41%, list=25%, signal=53%	
GSE21678_WT_VS_FOXO1_FOXO3_KO_TREG_DN	GSE21678_WT_VS_FOXO1_FOXO3_KO_TREG_DN		148	-0.42193523	-1.7971969	0.002008032	0.055993073	0.609	3470	tags=36%, list=23%, signal=46%	
GSE37533_PPARG1_FOXP3_VS_PPARG2_FOXP3_TRANSDUCED_CD4_TCELL_UP	GSE37533_PPARG1_FOXP3_VS_PPARG2_FOXP3_TRANSDUCED_CD4_TCELL_UP		156	-0.40183678	-1.7953032	0.0019417476	0.056387257	0.612	3491	tags=39%, list=23%, signal=50%	
GSE22935_WT_VS_MYD88_KO_MACROPHAGE_24H_MBOVIS_BCG_STIM_UP	GSE22935_WT_VS_MYD88_KO_MACROPHAGE_24H_MBOVIS_BCG_STIM_UP		171	-0.40189448	-1.7942367	0.0	0.05647922	0.615	3116	tags=32%, list=20%, signal=39%	
GSE37533_PPARG2_FOXP3_VS_FOXP3_TRANSDUCED_CD4_TCELL_PIOGLITAZONE_TREATED_UP	GSE37533_PPARG2_FOXP3_VS_FOXP3_TRANSDUCED_CD4_TCELL_PIOGLITAZONE_TREATED_UP		145	-0.38879088	-1.7937285	0.0	0.056291394	0.616	1901	tags=25%, list=12%, signal=28%	
GSE2197_IMMUNOSUPPRESSIVE_DNA_VS_UNTREATEDIN_DC_DN	GSE2197_IMMUNOSUPPRESSIVE_DNA_VS_UNTREATEDIN_DC_DN		169	-0.35506037	-1.7920523	0.0	0.056637492	0.62	3098	tags=36%, list=20%, signal=44%	
GSE15735_CTRL_VS_HDAC_INHIBITOR_TREATED_CD4_TCELL_12H_UP	GSE15735_CTRL_VS_HDAC_INHIBITOR_TREATED_CD4_TCELL_12H_UP		172	-0.3602133	-1.7879713	0.0	0.058410317	0.63	3272	tags=31%, list=21%, signal=39%	
GSE9037_CTRL_VS_LPS_4H_STIM_BMDM_UP	GSE9037_CTRL_VS_LPS_4H_STIM_BMDM_UP		172	-0.3586997	-1.7878023	0.0	0.05801195	0.63	2365	tags=23%, list=15%, signal=26%	
GSE27786_LIN_NEG_VS_NEUTROPHIL_UP	GSE27786_LIN_NEG_VS_NEUTROPHIL_UP		166	-0.3905144	-1.7871706	0.0	0.057834916	0.631	3058	tags=37%, list=20%, signal=45%	
GSE1432_1H_VS_6H_IFNG_MICROGLIA_UP	GSE1432_1H_VS_6H_IFNG_MICROGLIA_UP		163	-0.382295	-1.7861012	0.003921569	0.057923764	0.632	2560	tags=30%, list=17%, signal=36%	
GSE20152_SPHK1_KO_VS_HTNFA_OVEREXPRESS_ANKLE_DN	GSE20152_SPHK1_KO_VS_HTNFA_OVEREXPRESS_ANKLE_DN		168	-0.42379078	-1.7853799	0.0039138943	0.057909645	0.637	3718	tags=39%, list=24%, signal=51%	
GSE28737_FOLLICULAR_VS_MARGINAL_ZONE_BCELL_UP	GSE28737_FOLLICULAR_VS_MARGINAL_ZONE_BCELL_UP		172	-0.38363937	-1.7847104	0.0	0.057780012	0.639	2970	tags=33%, list=19%, signal=40%	
GSE16450_CTRL_VS_IFNA_12H_STIM_MATURE_NEURON_CELL_LINE_DN	GSE16450_CTRL_VS_IFNA_12H_STIM_MATURE_NEURON_CELL_LINE_DN		170	-0.38515216	-1.783594	0.0	0.0579187	0.64	2438	tags=28%, list=16%, signal=33%	
GSE1925_3H_VS_24H_IFNG_STIM_IFNG_PRIMED_MACROPHAGE_DN	GSE1925_3H_VS_24H_IFNG_STIM_IFNG_PRIMED_MACROPHAGE_DN		174	-0.36176845	-1.7818067	0.0	0.05838717	0.643	2474	tags=28%, list=16%, signal=33%	
GSE17721_CTRL_VS_PAM3CSK4_2H_BMDC_UP	GSE17721_CTRL_VS_PAM3CSK4_2H_BMDC_UP		173	-0.38465902	-1.7805711	0.0	0.058631774	0.647	2637	tags=30%, list=17%, signal=36%	
GSE29618_PRE_VS_DAY7_FLU_VACCINE_MONOCYTE_DN	GSE29618_PRE_VS_DAY7_FLU_VACCINE_MONOCYTE_DN		167	-0.3647153	-1.7755598	0.002	0.060723647	0.654	2220	tags=26%, list=14%, signal=30%	
GSE35825_UNTREATED_VS_IFNG_STIM_MACROPHAGE_DN	GSE35825_UNTREATED_VS_IFNG_STIM_MACROPHAGE_DN		170	-0.428458	-1.7754194	0.016129032	0.060318287	0.655	3650	tags=45%, list=24%, signal=59%	
GSE4590_PRE_BCELL_VS_LARGE_PRE_BCELL_DN	GSE4590_PRE_BCELL_VS_LARGE_PRE_BCELL_DN		134	-0.4100603	-1.7728373	0.0019607844	0.06115155	0.66	1433	tags=22%, list=9%, signal=24%	
GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4MID_SORTED_BCELL_UP	GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4MID_SORTED_BCELL_UP		178	-0.41741884	-1.7689346	0.0057361377	0.06271264	0.669	2730	tags=37%, list=18%, signal=44%	
GSE3982_MAST_CELL_VS_MAC_UP	GSE3982_MAST_CELL_VS_MAC_UP		172	-0.33868435	-1.7634249	0.0	0.06536289	0.677	1979	tags=21%, list=13%, signal=24%	
GSE4984_UNTREATED_VS_LPS_TREATED_DC_UP	GSE4984_UNTREATED_VS_LPS_TREATED_DC_UP		130	-0.39051712	-1.7605281	0.0	0.06677	0.68	1669	tags=25%, list=11%, signal=27%	
GSE4590_PRE_BCELL_VS_VPREB_POS_LARGE_PRE_BCELL_DN	GSE4590_PRE_BCELL_VS_VPREB_POS_LARGE_PRE_BCELL_DN		137	-0.37159508	-1.7599306	0.002	0.06665635	0.682	3193	tags=37%, list=21%, signal=47%	
GSE9960_GRAM_NEG_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_DN	GSE9960_GRAM_NEG_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_DN		159	-0.4518185	-1.7576473	0.020715632	0.06745719	0.689	2902	tags=36%, list=19%, signal=45%	
GSE4142_GC_BCELL_VS_MEMORY_BCELL_DN	GSE4142_GC_BCELL_VS_MEMORY_BCELL_DN		167	-0.36544952	-1.757067	0.0	0.067397475	0.691	1976	tags=23%, list=13%, signal=27%	
GSE5503_LIVER_DC_VS_MLN_DC_ACTIVATED_ALLOGENIC_TCELL_DN	GSE5503_LIVER_DC_VS_MLN_DC_ACTIVATED_ALLOGENIC_TCELL_DN		173	-0.36688235	-1.7568454	0.0	0.06705378	0.691	2868	tags=34%, list=19%, signal=41%	
GSE21063_WT_VS_NFATC1_KO_8H_ANTI_IGM_STIM_BCELL_DN	GSE21063_WT_VS_NFATC1_KO_8H_ANTI_IGM_STIM_BCELL_DN		177	-0.40065634	-1.7557867	0.002074689	0.06726337	0.693	2971	tags=34%, list=19%, signal=42%	
GSE35685_CD34POS_CD38NEG_VS_CD34POS_CD10POS_BONE_MARROW_UP	GSE35685_CD34POS_CD38NEG_VS_CD34POS_CD10POS_BONE_MARROW_UP		171	-0.38655692	-1.7556367	0.0020408162	0.06691036	0.693	1979	tags=25%, list=13%, signal=29%	
GSE411_UNSTIM_VS_400MIN_IL6_STIM_MACROPHAGE_UP	GSE411_UNSTIM_VS_400MIN_IL6_STIM_MACROPHAGE_UP		175	-0.35671827	-1.7552232	0.0	0.06667617	0.693	3044	tags=31%, list=20%, signal=39%	
GSE23505_IL6_IL1_VS_IL6_IL1_TGFB_TREATED_CD4_TCELL_UP	GSE23505_IL6_IL1_VS_IL6_IL1_TGFB_TREATED_CD4_TCELL_UP		169	-0.34885928	-1.7551748	0.0	0.0662435	0.693	1915	tags=21%, list=12%, signal=23%	
GSE32423_MEMORY_VS_NAIVE_CD8_TCELL_DN	GSE32423_MEMORY_VS_NAIVE_CD8_TCELL_DN		172	-0.3805133	-1.7513938	0.0020120724	0.068226665	0.703	1440	tags=24%, list=9%, signal=27%	
GSE1432_CTRL_VS_IFNG_6H_MICROGLIA_UP	GSE1432_CTRL_VS_IFNG_6H_MICROGLIA_UP		173	-0.41183951	-1.7513372	0.008	0.06779793	0.703	3487	tags=38%, list=23%, signal=48%	
GSE15930_STIM_VS_STIM_AND_TRICHOSTATINA_72H_CD8_T_CELL_UP	GSE15930_STIM_VS_STIM_AND_TRICHOSTATINA_72H_CD8_T_CELL_UP		168	-0.36429396	-1.7490749	0.004008016	0.06867914	0.709	1939	tags=22%, list=13%, signal=25%	
GSE23925_LIGHT_ZONE_VS_NAIVE_BCELL_DN	GSE23925_LIGHT_ZONE_VS_NAIVE_BCELL_DN		165	-0.37687394	-1.7487513	0.007952286	0.068372	0.71	2321	tags=30%, list=15%, signal=35%	
GSE17721_12H_VS_24H_POLYIC_BMDC_DN	GSE17721_12H_VS_24H_POLYIC_BMDC_DN		175	-0.39027426	-1.7466028	0.0	0.06909931	0.713	1810	tags=25%, list=12%, signal=28%	
GSE17721_CTRL_VS_POLYIC_1H_BMDC_UP	GSE17721_CTRL_VS_POLYIC_1H_BMDC_UP		167	-0.3617945	-1.7447629	0.0	0.06972873	0.721	1625	tags=20%, list=11%, signal=22%	
GSE24102_GRANULOCYSTIC_MDSC_VS_NEUTROPHIL_UP	GSE24102_GRANULOCYSTIC_MDSC_VS_NEUTROPHIL_UP		167	-0.36851957	-1.7430869	0.0019607844	0.07026734	0.725	2425	tags=22%, list=16%, signal=26%	
GSE27786_LIN_NEG_VS_NKTCELL_DN	GSE27786_LIN_NEG_VS_NKTCELL_DN		177	-0.37626234	-1.7428802	0.0019880715	0.0699754	0.725	1953	tags=21%, list=13%, signal=24%	
GSE42724_MEMORY_VS_B1_BCELL_UP	GSE42724_MEMORY_VS_B1_BCELL_UP		163	-0.38301727	-1.738045	0.003787879	0.07247186	0.738	3239	tags=36%, list=21%, signal=45%	
GSE14308_TH17_VS_INDUCED_TREG_DN	GSE14308_TH17_VS_INDUCED_TREG_DN		173	-0.35711852	-1.7367078	0.001996008	0.072739944	0.743	2765	tags=31%, list=18%, signal=38%	
GSE17721_PAM3CSK4_VS_GADIQUIMOD_4H_BMDC_UP	GSE17721_PAM3CSK4_VS_GADIQUIMOD_4H_BMDC_UP		170	-0.3577049	-1.7356098	0.0	0.0729444	0.745	1976	tags=21%, list=13%, signal=24%	
GSE2770_IL12_AND_TGFB_VS_IL4_TREATED_ACT_CD4_TCELL_2H_DN	GSE2770_IL12_AND_TGFB_VS_IL4_TREATED_ACT_CD4_TCELL_2H_DN		176	-0.41848114	-1.734809	0.011583012	0.07301689	0.747	3132	tags=38%, list=20%, signal=47%	
GSE17580_TREG_VS_TEFF_DN	GSE17580_TREG_VS_TEFF_DN		169	-0.34765074	-1.7326604	0.001984127	0.07389229	0.751	3247	tags=35%, list=21%, signal=44%	
GSE17721_PAM3CSK4_VS_GADIQUIMOD_0.5H_BMDC_DN	GSE17721_PAM3CSK4_VS_GADIQUIMOD_0.5H_BMDC_DN		165	-0.3507674	-1.732499	0.0	0.07357455	0.753	2406	tags=25%, list=16%, signal=30%	
GSE3720_VD1_VS_VD2_GAMMADELTA_TCELL_WITH_PMA_STIM_DN	GSE3720_VD1_VS_VD2_GAMMADELTA_TCELL_WITH_PMA_STIM_DN		170	-0.34697577	-1.7323623	0.0	0.07320216	0.753	2346	tags=24%, list=15%, signal=28%	
GSE3982_EOSINOPHIL_VS_NEUTROPHIL_UP	GSE3982_EOSINOPHIL_VS_NEUTROPHIL_UP		165	-0.36062014	-1.7323095	0.0020408162	0.07281022	0.753	3341	tags=38%, list=22%, signal=48%	
GSE9037_CTRL_VS_LPS_4H_STIM_IRAK4_KO_BMDM_UP	GSE9037_CTRL_VS_LPS_4H_STIM_IRAK4_KO_BMDM_UP		168	-0.35964713	-1.7316912	0.0	0.072800346	0.754	3600	tags=37%, list=23%, signal=48%	
GSE360_HIGH_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_DC_UP	GSE360_HIGH_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_DC_UP		180	-0.3983377	-1.7310942	0.0	0.07273626	0.755	2512	tags=24%, list=16%, signal=29%	
GSE9960_HEALTHY_VS_GRAM_POS_SEPSIS_PBMC_UP	GSE9960_HEALTHY_VS_GRAM_POS_SEPSIS_PBMC_UP		160	-0.43341577	-1.7299559	0.011214953	0.07297137	0.756	2893	tags=30%, list=19%, signal=37%	
GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_10MIN_DN	GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_10MIN_DN		175	-0.41122296	-1.7288979	0.016949153	0.073170066	0.759	3157	tags=34%, list=21%, signal=43%	
GSE17721_4H_VS_24H_POLYIC_BMDC_DN	GSE17721_4H_VS_24H_POLYIC_BMDC_DN		177	-0.3821055	-1.7261809	0.0	0.074343346	0.763	3739	tags=43%, list=24%, signal=56%	
GSE5589_WT_VS_IL10_KO_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_DN	GSE5589_WT_VS_IL10_KO_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_DN		160	-0.36229	-1.7256435	0.0	0.07422564	0.764	3346	tags=31%, list=22%, signal=39%	
GSE17721_CPG_VS_GARDIQUIMOD_2H_BMDC_DN	GSE17721_CPG_VS_GARDIQUIMOD_2H_BMDC_DN		178	-0.3674018	-1.7202678	0.0019762847	0.07703233	0.773	2993	tags=35%, list=19%, signal=43%	
GSE1432_CTRL_VS_IFNG_1H_MICROGLIA_UP	GSE1432_CTRL_VS_IFNG_1H_MICROGLIA_UP		161	-0.3880816	-1.7197732	0.00814664	0.07690295	0.773	2737	tags=27%, list=18%, signal=33%	
GSE22935_UNSTIM_VS_12H_MBOVIS_BCG_STIM_MACROPHAGE_DN	GSE22935_UNSTIM_VS_12H_MBOVIS_BCG_STIM_MACROPHAGE_DN		175	-0.39452302	-1.7188215	0.009345794	0.07710179	0.776	3172	tags=33%, list=21%, signal=41%	
GSE40666_STAT1_KO_VS_STAT4_KO_CD8_TCELL_UP	GSE40666_STAT1_KO_VS_STAT4_KO_CD8_TCELL_UP		176	-0.40261716	-1.716449	0.015065913	0.07808458	0.78	2698	tags=32%, list=18%, signal=38%	
GSE27786_CD8_TCELL_VS_MONO_MAC_UP	GSE27786_CD8_TCELL_VS_MONO_MAC_UP		164	-0.37181336	-1.7150929	0.006147541	0.078481235	0.781	3482	tags=40%, list=23%, signal=51%	
GSE26488_WT_VS_HDAC7_KO_DOUBLE_POSITIVE_THYMOCYTE_UP	GSE26488_WT_VS_HDAC7_KO_DOUBLE_POSITIVE_THYMOCYTE_UP		146	-0.35103834	-1.7149285	0.0	0.078157276	0.782	2298	tags=27%, list=15%, signal=31%	
GSE360_L_MAJOR_VS_B_MALAYI_HIGH_DOSE_DC_DN	GSE360_L_MAJOR_VS_B_MALAYI_HIGH_DOSE_DC_DN		170	-0.34476066	-1.7147366	0.0	0.07785164	0.782	2527	tags=25%, list=16%, signal=30%	
GSE17721_POLYIC_VS_GARDIQUIMOD_2H_BMDC_UP	GSE17721_POLYIC_VS_GARDIQUIMOD_2H_BMDC_UP		158	-0.36482936	-1.7144352	0.0	0.077607766	0.782	2997	tags=32%, list=20%, signal=40%	
GSE42021_TREG_PLN_VS_CD24HI_TREG_THYMUS_DN	GSE42021_TREG_PLN_VS_CD24HI_TREG_THYMUS_DN		178	-0.42583904	-1.714375	0.017307693	0.07721362	0.782	2846	tags=30%, list=19%, signal=36%	
GSE22140_HEALTHY_VS_ARTHRITIC_MOUSE_CD4_TCELL_DN	GSE22140_HEALTHY_VS_ARTHRITIC_MOUSE_CD4_TCELL_DN		181	-0.4374385	-1.7134291	0.022132797	0.07742533	0.782	2044	tags=30%, list=13%, signal=35%	
GSE14000_UNSTIM_VS_4H_LPS_DC_TRANSLATED_RNA_UP	GSE14000_UNSTIM_VS_4H_LPS_DC_TRANSLATED_RNA_UP		170	-0.41924822	-1.7133452	0.01004016	0.07704661	0.782	2487	tags=34%, list=16%, signal=40%	
GSE13229_MATURE_VS_INTMATURE_NKCELL_DN	GSE13229_MATURE_VS_INTMATURE_NKCELL_DN		167	-0.35294554	-1.7126349	0.0020491802	0.07703681	0.783	2122	tags=27%, list=14%, signal=31%	
GSE17721_LPS_VS_POLYIC_2H_BMDC_DN	GSE17721_LPS_VS_POLYIC_2H_BMDC_DN		175	-0.38603213	-1.7090878	0.0038986355	0.078744225	0.788	3346	tags=37%, list=22%, signal=47%	
GSE29164_UNTREATED_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY7_UP	GSE29164_UNTREATED_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY7_UP		182	-0.39666808	-1.7087941	0.00811359	0.07849843	0.789	2097	tags=26%, list=14%, signal=30%	
GSE22589_HEALTHY_VS_HIV_AND_SIV_INFECTED_DC_UP	GSE22589_HEALTHY_VS_HIV_AND_SIV_INFECTED_DC_UP		179	-0.38615668	-1.7079221	0.015686275	0.078680426	0.792	2799	tags=30%, list=18%, signal=36%	
GSE26290_WT_VS_PDK1_KO_ANTI_CD3_AND_IL2_STIM_CD8_TCELL_DN	GSE26290_WT_VS_PDK1_KO_ANTI_CD3_AND_IL2_STIM_CD8_TCELL_DN		165	-0.3668743	-1.707408	0.0019762847	0.078586444	0.795	3201	tags=36%, list=21%, signal=45%	
GSE11864_UNTREATED_VS_CSF1_PAM3CYS_IN_MAC_UP	GSE11864_UNTREATED_VS_CSF1_PAM3CYS_IN_MAC_UP		174	-0.39140636	-1.7063773	0.017408123	0.07884308	0.797	1819	tags=23%, list=12%, signal=26%	
GSE17721_CTRL_VS_LPS_2H_BMDC_UP	GSE17721_CTRL_VS_LPS_2H_BMDC_UP		161	-0.39216197	-1.7046405	0.0077220076	0.07952556	0.8	3274	tags=34%, list=21%, signal=43%	
GSE46606_IRF4MID_VS_WT_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_UP	GSE46606_IRF4MID_VS_WT_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_UP		168	-0.37360948	-1.7026432	0.007905139	0.08046707	0.805	2881	tags=32%, list=19%, signal=38%	
GSE46606_DAY1_VS_DAY3_CD40L_IL2_IL5_STIMULATED_IRF4HIGH_BCELL_UP	GSE46606_DAY1_VS_DAY3_CD40L_IL2_IL5_STIMULATED_IRF4HIGH_BCELL_UP		171	-0.3799142	-1.7005756	0.00984252	0.08141522	0.81	3204	tags=33%, list=21%, signal=42%	
GSE17721_0.5H_VS_24H_PAM3CSK4_BMDC_UP	GSE17721_0.5H_VS_24H_PAM3CSK4_BMDC_UP		167	-0.37523878	-1.7003798	0.0076045627	0.08118259	0.811	3077	tags=31%, list=20%, signal=39%	
GSE11864_UNTREATED_VS_CSF1_IFNG_IN_MAC_UP	GSE11864_UNTREATED_VS_CSF1_IFNG_IN_MAC_UP		163	-0.37986824	-1.698659	0.00952381	0.081955895	0.816	2288	tags=29%, list=15%, signal=34%	
GSE17721_CTRL_VS_CPG_1H_BMDC_UP	GSE17721_CTRL_VS_CPG_1H_BMDC_UP		171	-0.3784078	-1.6978743	0.0076481835	0.08204316	0.816	2881	tags=29%, list=19%, signal=35%	
GSE10239_NAIVE_VS_KLRG1INT_EFF_CD8_TCELL_UP	GSE10239_NAIVE_VS_KLRG1INT_EFF_CD8_TCELL_UP		175	-0.3659249	-1.697432	0.006060606	0.08187082	0.816	2006	tags=22%, list=13%, signal=25%	
GSE27786_BCELL_VS_NEUTROPHIL_UP	GSE27786_BCELL_VS_NEUTROPHIL_UP		177	-0.3713183	-1.6944914	0.007920792	0.08337316	0.822	2529	tags=29%, list=16%, signal=34%	
GSE18893_CTRL_VS_TNF_TREATED_TCONV_2H_DN	GSE18893_CTRL_VS_TNF_TREATED_TCONV_2H_DN		172	-0.36194634	-1.6928602	0.01171875	0.08402634	0.822	2818	tags=33%, list=18%, signal=39%	
GSE12392_WT_VS_IFNAR_KO_CD8A_NEG_SPLEEN_DC_DN	GSE12392_WT_VS_IFNAR_KO_CD8A_NEG_SPLEEN_DC_DN		160	-0.38550937	-1.6924549	0.0038387715	0.083928496	0.823	2925	tags=34%, list=19%, signal=42%	
GSE34006_UNTREATED_VS_A2AR_AGONIST_TREATED_TREG_UP	GSE34006_UNTREATED_VS_A2AR_AGONIST_TREATED_TREG_UP		176	-0.40257242	-1.6906682	0.02851711	0.08459229	0.827	2404	tags=29%, list=16%, signal=34%	
GSE5589_UNSTIM_VS_45MIN_LPS_AND_IL6_STIM_MACROPHAGE_UP	GSE5589_UNSTIM_VS_45MIN_LPS_AND_IL6_STIM_MACROPHAGE_UP		177	-0.35412386	-1.6895803	0.001984127	0.084898345	0.829	2712	tags=28%, list=18%, signal=34%	
GSE34392_ST2_KO_VS_WT_DAY8_LCMV_EFFECTOR_CD8_TCELL_UP	GSE34392_ST2_KO_VS_WT_DAY8_LCMV_EFFECTOR_CD8_TCELL_UP		178	-0.38057923	-1.6883342	0.004048583	0.0853571	0.833	1816	tags=22%, list=12%, signal=25%	
GSE17721_POLYIC_VS_CPG_2H_BMDC_UP	GSE17721_POLYIC_VS_CPG_2H_BMDC_UP		182	-0.36633253	-1.6882335	0.0039138943	0.08497835	0.833	2120	tags=30%, list=14%, signal=35%	
GSE1740_UNSTIM_VS_IFNA_STIMULATED_MCSF_IFNG_DERIVED_MACROPHAGE_DN	GSE1740_UNSTIM_VS_IFNA_STIMULATED_MCSF_IFNG_DERIVED_MACROPHAGE_DN		166	-0.4058159	-1.687429	0.013833992	0.08507276	0.833	3110	tags=35%, list=20%, signal=43%	
GSE20366_EX_VIVO_VS_HOMEOSTATIC_CONVERSION_TREG_UP	GSE20366_EX_VIVO_VS_HOMEOSTATIC_CONVERSION_TREG_UP		174	-0.35876426	-1.6860626	0.005988024	0.085640736	0.836	2411	tags=31%, list=16%, signal=36%	
