NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GSE13484_UNSTIM_VS_3H_YF17D_VACCINE_STIM_PBMC_UP	199	169		
GSE13484_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_DN	200	170		
GSE13484_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_UP	200	177		
GSE13485_CTRL_VS_DAY1_YF17D_VACCINE_PBMC_DN	184	92		
GSE13485_CTRL_VS_DAY1_YF17D_VACCINE_PBMC_UP	196	165		
GSE13485_CTRL_VS_DAY21_YF17D_VACCINE_PBMC_DN	186	98		
GSE13485_CTRL_VS_DAY21_YF17D_VACCINE_PBMC_UP	190	169		
GSE13485_CTRL_VS_DAY3_YF17D_VACCINE_PBMC_DN	199	168		
GSE13485_CTRL_VS_DAY3_YF17D_VACCINE_PBMC_UP	190	128		
GSE13485_CTRL_VS_DAY7_YF17D_VACCINE_PBMC_DN	200	180		
GSE13485_CTRL_VS_DAY7_YF17D_VACCINE_PBMC_UP	187	152		
GSE13485_DAY1_VS_DAY21_YF17D_VACCINE_PBMC_DN	196	156		
GSE13485_DAY1_VS_DAY21_YF17D_VACCINE_PBMC_UP	191	154		
GSE13485_DAY1_VS_DAY3_YF17D_VACCINE_PBMC_DN	199	176		
GSE13485_DAY1_VS_DAY3_YF17D_VACCINE_PBMC_UP	186	100		
GSE13485_DAY1_VS_DAY7_YF17D_VACCINE_PBMC_DN	198	174		
GSE13485_DAY1_VS_DAY7_YF17D_VACCINE_PBMC_UP	186	94		
GSE13485_DAY3_VS_DAY21_YF17D_VACCINE_PBMC_DN	189	101		
GSE13485_DAY3_VS_DAY21_YF17D_VACCINE_PBMC_UP	193	169		
GSE13485_DAY3_VS_DAY7_YF17D_VACCINE_PBMC_DN	198	160		
GSE13485_DAY3_VS_DAY7_YF17D_VACCINE_PBMC_UP	188	140		
GSE13485_DAY7_VS_DAY21_YF17D_VACCINE_PBMC_DN	192	104		
GSE13485_DAY7_VS_DAY21_YF17D_VACCINE_PBMC_UP	197	181		
GSE13485_PRE_VS_POST_YF17D_VACCINATION_PBMC_DN	199	176		
GSE13485_PRE_VS_POST_YF17D_VACCINATION_PBMC_UP	191	160		
GSE13493_CD4INTCD8POS_VS_CD8POS_THYMOCYTE_DN	198	162		
GSE13493_CD4INTCD8POS_VS_CD8POS_THYMOCYTE_UP	200	171		
GSE13493_DP_VS_CD4INTCD8POS_THYMOCYTE_DN	199	168		
GSE13493_DP_VS_CD4INTCD8POS_THYMOCYTE_UP	200	169		
GSE13493_DP_VS_CD8POS_THYMOCYTE_DN	200	163		
GSE13493_DP_VS_CD8POS_THYMOCYTE_UP	199	167		
GSE13522_CTRL_VS_T_CRUZI_BRAZIL_STRAIN_INF_SKIN_DN	199	165		
GSE13522_CTRL_VS_T_CRUZI_BRAZIL_STRAIN_INF_SKIN_UP	149	109		
GSE13522_CTRL_VS_T_CRUZI_G_STRAIN_INF_SKIN_DN	138	102		
GSE13522_CTRL_VS_T_CRUZI_G_STRAIN_INF_SKIN_UP	199	167		
GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_129_MOUSE_DN	200	158		
GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_129_MOUSE_UP	135	96		
GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_BALBC_MOUSE_DN	139	98		
GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_BALBC_MOUSE_UP	138	116		
GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_IFNAR_KO_DN	200	179		
GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_IFNAR_KO_UP	200	167		
GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_IFNG_KO_DN	140	112		
GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_IFNG_KO_UP	157	135		
GSE13522_WT_VS_IFNAR_KO_SKING_T_CRUZI_Y_STRAIN_INF_DN	199	145		
GSE13522_WT_VS_IFNAR_KO_SKING_T_CRUZI_Y_STRAIN_INF_UP	200	183		
GSE13522_WT_VS_IFNAR_KO_SKIN_DN	178	151		
GSE13522_WT_VS_IFNAR_KO_SKIN_UP	200	164		
GSE13522_WT_VS_IFNG_KO_SKING_T_CRUZI_Y_STRAIN_INF_DN	127	104		
GSE13522_WT_VS_IFNG_KO_SKING_T_CRUZI_Y_STRAIN_INF_UP	129	82		
GSE13522_WT_VS_IFNG_KO_SKIN_DN	127	93		
GSE13522_WT_VS_IFNG_KO_SKIN_UP	138	86		
GSE13547_2H_VS_12_H_ANTI_IGM_STIM_BCELL_DN	184	160		
GSE13547_2H_VS_12_H_ANTI_IGM_STIM_BCELL_UP	176	158		
GSE13547_2H_VS_12_H_ANTI_IGM_STIM_ZFX_KO_BCELL_DN	174	146		
GSE13547_2H_VS_12_H_ANTI_IGM_STIM_ZFX_KO_BCELL_UP	167	141		
GSE13547_CTRL_VS_ANTI_IGM_STIM_BCELL_12H_DN	178	144		
GSE13547_CTRL_VS_ANTI_IGM_STIM_BCELL_12H_UP	187	164		
GSE13547_CTRL_VS_ANTI_IGM_STIM_BCELL_2H_DN	168	129		
GSE13547_CTRL_VS_ANTI_IGM_STIM_BCELL_2H_UP	183	164		
GSE13547_CTRL_VS_ANTI_IGM_STIM_ZFX_KO_BCELL_12H_DN	162	136		
GSE13547_CTRL_VS_ANTI_IGM_STIM_ZFX_KO_BCELL_12H_UP	150	116		
GSE13547_CTRL_VS_ANTI_IGM_STIM_ZFX_KO_BCELL_2H_DN	171	144		
GSE13547_CTRL_VS_ANTI_IGM_STIM_ZFX_KO_BCELL_2H_UP	165	138		
GSE13547_WT_VS_ZFX_KO_BCELL_ANTI_IGM_STIM_12H_DN	159	123		
GSE13547_WT_VS_ZFX_KO_BCELL_ANTI_IGM_STIM_12H_UP	147	101		
GSE13547_WT_VS_ZFX_KO_BCELL_ANTI_IGM_STIM_2H_DN	160	131		
GSE13547_WT_VS_ZFX_KO_BCELL_ANTI_IGM_STIM_2H_UP	181	148		
GSE13547_WT_VS_ZFX_KO_BCELL_DN	178	154		
GSE13547_WT_VS_ZFX_KO_BCELL_UP	163	145		
GSE13738_RESTING_VS_BYSTANDER_ACTIVATED_CD4_TCELL_DN	198	181		
GSE13738_RESTING_VS_BYSTANDER_ACTIVATED_CD4_TCELL_UP	194	144		
GSE13738_RESTING_VS_TCR_ACTIVATED_CD4_TCELL_DN	200	178		
GSE13738_RESTING_VS_TCR_ACTIVATED_CD4_TCELL_UP	195	159		
GSE13738_TCR_VS_BYSTANDER_ACTIVATED_CD4_TCELL_DN	198	167		
GSE13738_TCR_VS_BYSTANDER_ACTIVATED_CD4_TCELL_UP	198	179		
GSE13762_CTRL_VS_125_VITAMIND_DAY12_DC_DN	134	102		
GSE13762_CTRL_VS_125_VITAMIND_DAY12_DC_UP	148	120		
GSE13762_CTRL_VS_125_VITAMIND_DAY5_DC_DN	134	96		
GSE13762_CTRL_VS_125_VITAMIND_DAY5_DC_UP	136	102		
GSE13887_ACT_CD4_VS_NO_TREATED_CD4_TCELL_DN	136	89		
GSE13887_ACT_CD4_VS_NO_TREATED_CD4_TCELL_UP	129	87		
GSE13887_HEALTHY_VS_LUPUS_RESTING_CD4_TCELL_DN	126	103		
GSE13887_HEALTHY_VS_LUPUS_RESTING_CD4_TCELL_UP	116	89		
GSE13887_RESTING_VS_ACT_CD4_TCELL_DN	131	112		
GSE13887_RESTING_VS_ACT_CD4_TCELL_UP	108	77		
GSE13887_RESTING_VS_NO_TREATED_CD4_TCELL_DN	113	93		
GSE13887_RESTING_VS_NO_TREATED_CD4_TCELL_UP	139	96		
GSE13946_CTRL_VS_DSS_COLITIS_GD_TCELL_FROM_COLON_DN	170	141		
GSE13946_CTRL_VS_DSS_COLITIS_GD_TCELL_FROM_COLON_UP	178	154		
GSE14000_4H_VS_16H_LPS_DC_DN	200	161		
GSE14000_4H_VS_16H_LPS_DC_TRANSLATED_RNA_DN	198	166		
GSE14000_4H_VS_16H_LPS_DC_TRANSLATED_RNA_UP	196	180		
GSE14000_4H_VS_16H_LPS_DC_UP	197	170		
GSE14000_TRANSLATED_RNA_VS_MRNA_16H_LPS_DC_DN	196	155		
GSE14000_TRANSLATED_RNA_VS_MRNA_16H_LPS_DC_UP	188	125		
GSE14000_TRANSLATED_RNA_VS_MRNA_4H_LPS_DC_DN	194	143		
GSE14000_TRANSLATED_RNA_VS_MRNA_4H_LPS_DC_UP	199	181		
GSE14000_TRANSLATED_RNA_VS_MRNA_DC_DN	195	147		
GSE14000_TRANSLATED_RNA_VS_MRNA_DC_UP	200	167		
GSE14000_UNSTIM_VS_16H_LPS_DC_DN	200	174		
GSE14000_UNSTIM_VS_16H_LPS_DC_TRANSLATED_RNA_DN	197	169		
GSE14000_UNSTIM_VS_16H_LPS_DC_TRANSLATED_RNA_UP	197	173		
GSE14000_UNSTIM_VS_16H_LPS_DC_UP	197	168		
GSE14000_UNSTIM_VS_4H_LPS_DC_DN	199	163		
GSE14000_UNSTIM_VS_4H_LPS_DC_TRANSLATED_RNA_DN	197	168		
GSE14000_UNSTIM_VS_4H_LPS_DC_TRANSLATED_RNA_UP	199	170		
GSE14000_UNSTIM_VS_4H_LPS_DC_UP	197	166		
GSE14026_TH1_VS_TH17_DN	200	165		
GSE14026_TH1_VS_TH17_UP	200	149		
GSE14308_INDUCED_VS_NATURAL_TREG_DN	200	177		
GSE14308_INDUCED_VS_NATURAL_TREG_UP	200	166		
GSE14308_NAIVE_CD4_TCELL_VS_INDUCED_TREG_DN	200	171		
GSE14308_NAIVE_CD4_TCELL_VS_INDUCED_TREG_UP	199	173		
GSE14308_NAIVE_CD4_TCELL_VS_NATURAL_TREG_DN	200	169		
GSE14308_NAIVE_CD4_TCELL_VS_NATURAL_TREG_UP	199	152		
GSE14308_TH17_VS_INDUCED_TREG_DN	200	173		
GSE14308_TH17_VS_INDUCED_TREG_UP	200	174		
GSE14308_TH17_VS_NAIVE_CD4_TCELL_DN	199	165		
GSE14308_TH17_VS_NAIVE_CD4_TCELL_UP	200	169		
GSE14308_TH17_VS_NATURAL_TREG_DN	200	170		
GSE14308_TH17_VS_NATURAL_TREG_UP	200	171		
GSE14308_TH1_VS_INDUCED_TREG_DN	200	165		
GSE14308_TH1_VS_INDUCED_TREG_UP	200	170		
GSE14308_TH1_VS_NAIVE_CD4_TCELL_DN	200	162		
GSE14308_TH1_VS_NAIVE_CD4_TCELL_UP	200	165		
GSE14308_TH1_VS_NATURAL_TREG_DN	199	172		
GSE14308_TH1_VS_NATURAL_TREG_UP	200	164		
GSE14308_TH1_VS_TH17_DN	200	175		
GSE14308_TH1_VS_TH17_UP	200	166		
GSE14308_TH2_VS_INDUCED_TREG_DN	200	170		
GSE14308_TH2_VS_INDUCED_TREG_UP	198	165		
GSE14308_TH2_VS_NAIVE_CD4_TCELL_DN	200	167		
GSE14308_TH2_VS_NAIVE_CD4_TCELL_UP	200	161		
GSE14308_TH2_VS_NATURAL_TREG_DN	199	171		
GSE14308_TH2_VS_NATURAL_TREG_UP	199	154		
GSE14308_TH2_VS_TH17_DN	199	176		
GSE14308_TH2_VS_TH17_UP	200	172		
GSE14308_TH2_VS_TH1_DN	200	172		
GSE14308_TH2_VS_TH1_UP	199	170		
GSE1432_1H_VS_24H_IFNG_MICROGLIA_DN	200	174		
GSE1432_1H_VS_24H_IFNG_MICROGLIA_UP	200	177		
GSE1432_1H_VS_6H_IFNG_MICROGLIA_DN	200	176		
GSE1432_1H_VS_6H_IFNG_MICROGLIA_UP	200	163		
GSE1432_6H_VS_24H_IFNG_MICROGLIA_DN	200	166		
GSE1432_6H_VS_24H_IFNG_MICROGLIA_UP	200	178		
GSE1432_CTRL_VS_IFNG_1H_MICROGLIA_DN	198	154		
GSE1432_CTRL_VS_IFNG_1H_MICROGLIA_UP	195	161		
GSE1432_CTRL_VS_IFNG_24H_MICROGLIA_DN	200	166		
GSE1432_CTRL_VS_IFNG_24H_MICROGLIA_UP	200	185		
GSE1432_CTRL_VS_IFNG_6H_MICROGLIA_DN	200	169		
GSE1432_CTRL_VS_IFNG_6H_MICROGLIA_UP	200	173		
GSE14350_IL2RB_KO_VS_WT_TEFF_DN	200	162		
GSE14350_IL2RB_KO_VS_WT_TEFF_UP	200	171		
GSE14350_IL2RB_KO_VS_WT_TREG_DN	200	173		
GSE14350_IL2RB_KO_VS_WT_TREG_UP	199	165		
GSE14350_TREG_VS_TEFF_DN	200	148		
GSE14350_TREG_VS_TEFF_IN_IL2RB_KO_DN	199	155		
GSE14350_TREG_VS_TEFF_IN_IL2RB_KO_UP	200	180		
GSE14350_TREG_VS_TEFF_UP	199	182		
GSE14386_UNTREATED_VS_IFNA_TREATED_ACT_PBMC_MS_PATIENT_DN	159	136		
GSE14386_UNTREATED_VS_IFNA_TREATED_ACT_PBMC_MS_PATIENT_UP	143	93		
GSE14413_UNSTIM_VS_IFNB_STIM_L929_CELLS_DN	118	80		
GSE14413_UNSTIM_VS_IFNB_STIM_L929_CELLS_UP	125	100		
GSE14413_UNSTIM_VS_IFNB_STIM_NIH3T3_CELLS_DN	137	113		
GSE14413_UNSTIM_VS_IFNB_STIM_NIH3T3_CELLS_UP	141	118		
GSE14413_UNSTIM_VS_IFNB_STIM_RAW264_CELLS_DN	124	80		
GSE14413_UNSTIM_VS_IFNB_STIM_RAW264_CELLS_UP	146	107		
GSE14415_ACT_TCONV_VS_ACT_NATURAL_TREG_DN	178	159		
GSE14415_ACT_TCONV_VS_ACT_NATURAL_TREG_UP	172	141		
GSE14415_ACT_VS_CTRL_NATURAL_TREG_DN	168	140		
GSE14415_ACT_VS_CTRL_NATURAL_TREG_UP	183	157		
GSE14415_FOXP3_KO_NATURAL_TREG_VS_TCONV_DN	173	145		
GSE14415_FOXP3_KO_NATURAL_TREG_VS_TCONV_UP	171	140		
GSE14415_INDUCED_TREG_VS_FAILED_INDUCED_TREG_DN	178	156		
GSE14415_INDUCED_TREG_VS_FAILED_INDUCED_TREG_UP	185	164		
GSE14415_INDUCED_TREG_VS_FOXP3_KO_INDUCED_TREG_DN	181	154		
GSE14415_INDUCED_TREG_VS_FOXP3_KO_INDUCED_TREG_IL2_CULTURE_DN	143	104		
GSE14415_INDUCED_TREG_VS_FOXP3_KO_INDUCED_TREG_IL2_CULTURE_UP	174	149		
GSE14415_INDUCED_TREG_VS_FOXP3_KO_INDUCED_TREG_UP	172	143		
GSE14415_INDUCED_TREG_VS_TCONV_DN	165	132		
GSE14415_INDUCED_TREG_VS_TCONV_UP	179	155		
GSE14415_INDUCED_VS_NATURAL_TREG_DN	181	154		
GSE14415_INDUCED_VS_NATURAL_TREG_UP	149	121		
GSE14415_NATURAL_TREG_VS_FOXP3_KO_NATURAL_TREG_DN	164	128		
GSE14415_NATURAL_TREG_VS_FOXP3_KO_NATURAL_TREG_UP	152	120		
GSE14415_NATURAL_TREG_VS_TCONV_DN	180	157		
GSE14415_NATURAL_TREG_VS_TCONV_UP	160	135		
GSE14415_TCONV_VS_FOXP3_KO_INDUCED_TREG_DN	185	157		
GSE14415_TCONV_VS_FOXP3_KO_INDUCED_TREG_UP	172	141		
GSE1448_ANTI_VALPHA2_VS_VBETA5_DP_THYMOCYTE_DN	200	158		
GSE1448_ANTI_VALPHA2_VS_VBETA5_DP_THYMOCYTE_UP	200	171		
GSE1448_CTRL_VS_ANTI_VALPHA2_DP_THYMOCYTE_DN	200	165		
GSE1448_CTRL_VS_ANTI_VALPHA2_DP_THYMOCYTE_UP	200	170		
GSE1448_CTRL_VS_ANTI_VBETA5_DP_THYMOCYTE_DN	200	170		
GSE1448_CTRL_VS_ANTI_VBETA5_DP_THYMOCYTE_UP	200	168		
GSE1460_CD4_THYMOCYTE_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_DN	199	162		
GSE1460_CD4_THYMOCYTE_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_UP	199	181		
GSE1460_CD4_THYMOCYTE_VS_NAIVE_CD4_TCELL_CORD_BLOOD_DN	197	158		
GSE1460_CD4_THYMOCYTE_VS_NAIVE_CD4_TCELL_CORD_BLOOD_UP	200	187		
GSE1460_CD4_THYMOCYTE_VS_THYMIC_STROMAL_CELL_DN	199	168		
GSE1460_CD4_THYMOCYTE_VS_THYMIC_STROMAL_CELL_UP	199	170		
GSE1460_CORD_VS_ADULT_BLOOD_NAIVE_CD4_TCELL_DN	199	170		
GSE1460_CORD_VS_ADULT_BLOOD_NAIVE_CD4_TCELL_UP	197	157		
GSE1460_DP_THYMOCYTE_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_DN	197	165		
GSE1460_DP_THYMOCYTE_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_UP	200	177		
GSE1460_DP_THYMOCYTE_VS_NAIVE_CD4_TCELL_CORD_BLOOD_DN	199	150		
GSE1460_DP_THYMOCYTE_VS_NAIVE_CD4_TCELL_CORD_BLOOD_UP	200	172		
GSE1460_DP_THYMOCYTE_VS_THYMIC_STROMAL_CELL_DN	200	174		
GSE1460_DP_THYMOCYTE_VS_THYMIC_STROMAL_CELL_UP	195	168		
GSE1460_DP_VS_CD4_THYMOCYTE_DN	200	167		
GSE1460_DP_VS_CD4_THYMOCYTE_UP	200	171		
GSE1460_INTRATHYMIC_T_PROGENITOR_VS_CD4_THYMOCYTE_DN	199	176		
GSE1460_INTRATHYMIC_T_PROGENITOR_VS_CD4_THYMOCYTE_UP	199	181		
GSE1460_INTRATHYMIC_T_PROGENITOR_VS_DP_THYMOCYTE_DN	197	171		
GSE1460_INTRATHYMIC_T_PROGENITOR_VS_DP_THYMOCYTE_UP	198	157		
GSE1460_INTRATHYMIC_T_PROGENITOR_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_DN	196	162		
GSE1460_INTRATHYMIC_T_PROGENITOR_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_UP	200	173		
GSE1460_INTRATHYMIC_T_PROGENITOR_VS_NAIVE_CD4_TCELL_CORD_BLOOD_DN	199	159		
GSE1460_INTRATHYMIC_T_PROGENITOR_VS_NAIVE_CD4_TCELL_CORD_BLOOD_UP	200	182		
GSE1460_INTRATHYMIC_T_PROGENITOR_VS_THYMIC_STROMAL_CELL_DN	200	173		
GSE1460_INTRATHYMIC_T_PROGENITOR_VS_THYMIC_STROMAL_CELL_UP	198	161		
GSE1460_NAIVE_CD4_TCELL_ADULT_BLOOD_VS_THYMIC_STROMAL_CELL_DN	200	173		
GSE1460_NAIVE_CD4_TCELL_ADULT_BLOOD_VS_THYMIC_STROMAL_CELL_UP	193	155		
GSE1460_NAIVE_CD4_TCELL_CORD_BLOOD_VS_THYMIC_STROMAL_CELL_DN	199	165		
GSE1460_NAIVE_CD4_TCELL_CORD_BLOOD_VS_THYMIC_STROMAL_CELL_UP	193	151		
GSE14699_DELETIONAL_TOLERANCE_VS_ACTIVATED_CD8_TCELL_DN	185	163		
GSE14699_DELETIONAL_TOLERANCE_VS_ACTIVATED_CD8_TCELL_UP	180	156		
GSE14699_NAIVE_VS_ACT_CD8_TCELL_DN	175	151		
GSE14699_NAIVE_VS_ACT_CD8_TCELL_UP	199	167		
GSE14699_NAIVE_VS_DELETIONAL_TOLERANCE_CD8_TCELL_DN	200	168		
GSE14699_NAIVE_VS_DELETIONAL_TOLERANCE_CD8_TCELL_UP	152	128		
GSE14769_20MIN_VS_360MIN_LPS_BMDM_DN	200	173		
GSE14769_20MIN_VS_360MIN_LPS_BMDM_UP	200	175		
GSE14769_40MIN_VS_360MIN_LPS_BMDM_DN	199	178		
GSE14769_40MIN_VS_360MIN_LPS_BMDM_UP	200	175		
GSE14769_UNSTIM_VS_120MIN_LPS_BMDM_DN	200	178		
GSE14769_UNSTIM_VS_120MIN_LPS_BMDM_UP	199	173		
GSE14769_UNSTIM_VS_20MIN_LPS_BMDM_DN	200	174		
GSE14769_UNSTIM_VS_20MIN_LPS_BMDM_UP	199	136		
GSE14769_UNSTIM_VS_240MIN_LPS_BMDM_DN	200	170		
GSE14769_UNSTIM_VS_240MIN_LPS_BMDM_UP	200	178		
GSE14769_UNSTIM_VS_360MIN_LPS_BMDM_DN	200	186		
GSE14769_UNSTIM_VS_360MIN_LPS_BMDM_UP	200	172		
GSE14769_UNSTIM_VS_40MIN_LPS_BMDM_DN	200	174		
GSE14769_UNSTIM_VS_40MIN_LPS_BMDM_UP	199	153		
GSE14769_UNSTIM_VS_60MIN_LPS_BMDM_DN	200	176		
GSE14769_UNSTIM_VS_60MIN_LPS_BMDM_UP	200	165		
GSE14769_UNSTIM_VS_80MIN_LPS_BMDM_DN	199	167		
GSE14769_UNSTIM_VS_80MIN_LPS_BMDM_UP	200	173		
GSE14908_ATOPIC_VS_NONATOPIC_PATIENT_HDM_STIM_CD4_TCELL_DN	200	160		
GSE14908_ATOPIC_VS_NONATOPIC_PATIENT_HDM_STIM_CD4_TCELL_UP	200	170		
GSE14908_ATOPIC_VS_NONATOPIC_PATIENT_RESTING_CD4_TCELL_DN	200	174		
GSE14908_ATOPIC_VS_NONATOPIC_PATIENT_RESTING_CD4_TCELL_UP	200	174		
GSE14908_RESTING_VS_HDM_STIM_CD4_TCELL_ATOPIC_PATIENT_DN	200	177		
GSE14908_RESTING_VS_HDM_STIM_CD4_TCELL_ATOPIC_PATIENT_UP	200	164		
GSE14908_RESTING_VS_HDM_STIM_CD4_TCELL_NONATOPIC_PATIENT_DN	200	172		
GSE14908_RESTING_VS_HDM_STIM_CD4_TCELL_NONATOPIC_PATIENT_UP	200	167		
GSE15139_GMCSF_TREATED_VS_UNTREATED_NEUTROPHILS_DN	199	174		
GSE15139_GMCSF_TREATED_VS_UNTREATED_NEUTROPHILS_UP	200	162		
GSE15215_CD2_POS_VS_NEG_PDC_DN	200	183		
GSE15215_CD2_POS_VS_NEG_PDC_UP	195	149		
GSE15271_CXCR4_POS_VS_NEG_GC_BCELL_DN	175	154		
GSE15271_CXCR4_POS_VS_NEG_GC_BCELL_UP	176	161		
GSE15324_ELF4_KO_VS_WT_ACTIVATED_CD8_TCELL_DN	199	153		
GSE15324_ELF4_KO_VS_WT_ACTIVATED_CD8_TCELL_UP	200	171		
GSE15324_ELF4_KO_VS_WT_NAIVE_CD8_TCELL_DN	198	142		
GSE15324_ELF4_KO_VS_WT_NAIVE_CD8_TCELL_UP	200	164		
GSE15324_NAIVE_VS_ACTIVATED_CD8_TCELL_DN	200	163		
GSE15324_NAIVE_VS_ACTIVATED_CD8_TCELL_UP	200	155		
GSE15324_NAIVE_VS_ACTIVATED_ELF4_KO_CD8_TCELL_DN	200	173		
GSE15324_NAIVE_VS_ACTIVATED_ELF4_KO_CD8_TCELL_UP	200	167		
GSE15330_GRANULOCYTE_MONOCYTE_PROGENITOR_VS_PRO_BCELL_DN	200	180		
GSE15330_GRANULOCYTE_MONOCYTE_PROGENITOR_VS_PRO_BCELL_UP	199	173		
GSE15330_HSC_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_DN	200	174		
GSE15330_HSC_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_IKAROS_KO_DN	200	178		
GSE15330_HSC_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_IKAROS_KO_UP	200	167		
GSE15330_HSC_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_UP	200	172		
GSE15330_HSC_VS_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_DN	181	161		
GSE15330_HSC_VS_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_IKAROS_KO_DN	198	177		
GSE15330_HSC_VS_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_IKAROS_KO_UP	198	161		
GSE15330_HSC_VS_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_UP	200	160		
GSE15330_HSC_VS_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_DN	168	142		
GSE15330_HSC_VS_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_IKAROS_KO_DN	199	168		
GSE15330_HSC_VS_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_IKAROS_KO_UP	200	177		
GSE15330_HSC_VS_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_UP	162	138		
GSE15330_HSC_VS_PRO_BCELL_DN	200	175		
GSE15330_HSC_VS_PRO_BCELL_UP	200	175		
GSE15330_LYMPHOID_MULTIPOTENT_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_DN	200	178		
GSE15330_LYMPHOID_MULTIPOTENT_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_IKAROS_KO_DN	200	171		
GSE15330_LYMPHOID_MULTIPOTENT_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_IKAROS_KO_UP	198	176		
GSE15330_LYMPHOID_MULTIPOTENT_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_UP	199	160		
GSE15330_LYMPHOID_MULTIPOTENT_VS_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_DN	200	174		
GSE15330_LYMPHOID_MULTIPOTENT_VS_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_IKAROS_KO_DN	179	155		
GSE15330_LYMPHOID_MULTIPOTENT_VS_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_IKAROS_KO_UP	166	139		
GSE15330_LYMPHOID_MULTIPOTENT_VS_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_UP	200	183		
GSE15330_LYMPHOID_MULTIPOTENT_VS_PRO_BCELL_DN	200	170		
GSE15330_LYMPHOID_MULTIPOTENT_VS_PRO_BCELL_UP	200	155		
GSE15330_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_VS_PRO_BCELL_DN	199	169		
GSE15330_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_VS_PRO_BCELL_UP	200	183		
GSE15330_MEGAKARYOCYTE_ERYTHROID_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_DN	200	170		
GSE15330_MEGAKARYOCYTE_ERYTHROID_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_IKAROS_KO_DN	199	167		
GSE15330_MEGAKARYOCYTE_ERYTHROID_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_IKAROS_KO_UP	200	176		
GSE15330_MEGAKARYOCYTE_ERYTHROID_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_UP	178	151		
GSE15330_WT_VS_IKAROS_KO_GRANULOCYTE_MONOCYTE_PROGENITOR_DN	200	169		
GSE15330_WT_VS_IKAROS_KO_GRANULOCYTE_MONOCYTE_PROGENITOR_UP	200	175		
GSE15330_WT_VS_IKAROS_KO_HSC_DN	199	175		
GSE15330_WT_VS_IKAROS_KO_HSC_UP	200	176		
GSE15330_WT_VS_IKAROS_KO_LYMPHOID_MULTIPOTENT_PROGENITOR_DN	200	168		
GSE15330_WT_VS_IKAROS_KO_LYMPHOID_MULTIPOTENT_PROGENITOR_UP	200	180		
GSE15330_WT_VS_IKAROS_KO_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_DN	200	180		
GSE15330_WT_VS_IKAROS_KO_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_UP	200	175		
GSE15624_3H_VS_6H_HALOFUGINONE_TREATED_CD4_TCELL_DN	147	114		
GSE15624_3H_VS_6H_HALOFUGINONE_TREATED_CD4_TCELL_UP	171	154		
GSE15624_CTRL_VS_3H_HALOFUGINONE_TREATED_CD4_TCELL_DN	171	146		
GSE15624_CTRL_VS_3H_HALOFUGINONE_TREATED_CD4_TCELL_UP	160	141		
GSE15624_CTRL_VS_6H_HALOFUGINONE_TREATED_CD4_TCELL_DN	163	138		
