	baseMean	log2FoldChange	lfcSE	pvalue	padj	symbol
POU2F1	496.327994973027	-0.25552782697645	0.125965425663363	0.0121604303575586	0.0793110837891051	POU2F1
KIFAP3	86.4765564349507	-0.145465403924518	0.131978953058838	0.161390701721626	0.372511569963578	KIFAP3
AL023495.1	0.977730876171436	-0.00230548032755347	0.231834433007605	0.96923390910815	NA	AL023495.1
AL603840.1	9.97007337941319	0.149216461389886	0.204322485326022	0.144191862414298	NA	AL603840.1
TBX15	5.19908777280427	-0.0857595465397464	0.258235131707722	0.174585586288731	NA	TBX15
AL121987.2	4.96030864773409	0.153009373806759	0.1989998713592	0.142509846447414	NA	AL121987.2
CD48	1093.9680434734	0.0046466601036072	0.139733000167154	0.964925325112511	0.98071106588861	CD48
RXRG	4.57521171945375	0.0920961658690108	0.257738766845475	0.162368923389446	NA	RXRG
TPR	954.385676517304	-0.120523105862824	0.156975400958661	0.26899379353134	0.505795399676689	TPR
EXTL2	8.12449809947896	-0.0546781336347672	0.193490681744383	0.577168746517526	NA	EXTL2
DDX59	647.878489305509	-0.172990931460124	0.108973111101401	0.0634111867933347	0.215133496177694	DDX59
FAM129A	7667.23567849838	-0.218825641107015	0.13878308814776	0.0402816232381639	0.163760006074119	FAM129A
AL445488.1	4.77404737561552	-0.0689962843604248	0.215994275395705	0.410781490796172	NA	AL445488.1
WDR82P2	8.67393680298303	0.00254642034933807	0.191779577563826	0.9791929931133	NA	WDR82P2
LAMC2	6.95074174807743	-0.260349036063095	0.308815113834548	0.0153337919249518	NA	LAMC2
AL445483.1	73.4483599096173	0.122082209907227	0.155844316642503	0.262617490738699	0.497763117463375	AL445483.1
CD58	3402.41223861171	-0.20206741169921	0.12584474889934	0.0468889239511241	0.179972729577748	CD58
GPA33	8.66848833382035	-0.00856021822482739	0.209143138671365	0.918735060762467	NA	GPA33
SETP9	3.33222145666171	-0.196051307211938	0.280883854499734	0.0370738184457842	NA	SETP9
AL954650.1	0.566359935621582	-0.0425783153710103	0.247480498307591	0.416239613794688	NA	AL954650.1
KCNJ10	7.88648624307796	0.0529447492641644	0.22133039665527	0.490943605060827	NA	KCNJ10
NUF2	3.60074765223077	-0.0956430399323819	0.232557226249788	0.227379735077079	NA	NUF2
MFSD4A	6.78089203141433	-0.0613057271031081	0.203055857886586	0.506866715810119	NA	MFSD4A
TBX19	34.2065222931638	0.326502985305206	0.149258384684159	0.00333961771493924	0.0358454105626988	TBX19
NR5A2	66.0973407193817	-0.369008877769576	0.27348200615234	0.00387372898416483	0.0393462733092509	NR5A2
AL513329.1	13.8052994873647	-0.135054035055797	0.197451497385644	0.189426332596414	0.409875926173364	AL513329.1
SCYL3	141.303043095401	0.100295233331984	0.143196842137253	0.347825394337853	0.58434136834156	SCYL3
DUSP10	1893.76054688144	0.30046649710778	0.160825818227152	0.00832001949031749	0.0628895624173125	DUSP10
AL353072.1	2.80049518341866	-0.0104413991355078	0.213573034612668	0.8956607359505	NA	AL353072.1
NMNAT2	39.7247836814628	-0.193701227266311	0.188613781024276	0.0792330475002182	0.246026156543382	NMNAT2
TARBP1	96.9937656326832	0.110642942348841	0.150690314531107	0.306764234743974	0.545611455291788	TARBP1
LY9	48.0171945539238	0.0619233223130794	0.179991830880466	0.553879935426516	0.749886511778003	LY9
TDRD5	1.36942027987849	0.0359703165398643	0.239275328981541	0.530133041049823	NA	TDRD5
SCCPDH	495.042268691868	0.24972573335381	0.166046676095933	0.0275578310811396	0.131320655015678	SCCPDH
ELK4	1554.04190234476	0.0198440718374708	0.0883735717236197	0.804211098532102	0.903381901455152	ELK4
FTH1P2	24.224419302704	-0.168216428712961	0.173607602500335	0.127515838847468	0.3251101608344	FTH1P2
TFB2M	65.5813323506506	-0.0297346074757805	0.132516766961988	0.774238531875143	0.887777708312985	TFB2M
LYPLAL1	150.125771331747	-0.200064861404442	0.1192718689431	0.0425425281748294	0.169772758564512	LYPLAL1
MPZL1	804.749362408522	0.0218681473318134	0.0985951257882068	0.80148016253906	0.901613677531675	MPZL1
INTS7	176.069161108868	-0.0161271677124747	0.100988083769859	0.855379109918057	0.927962675965654	INTS7
CATSPERE	49.2678484117162	-0.0952481153460409	0.167545705562277	0.379106894201799	0.612402309110926	CATSPERE
EDARADD	13.4039914841447	0.0120080985508111	0.202395236491768	0.893844001031272	0.948769360725188	EDARADD
LINC01655	13.3534635260538	0.0817812910657351	0.195139429317127	0.40854614817022	0.636776039391863	LINC01655
BRINP3	1.26193745535936	0.0202698396821103	0.228833868696056	0.752937643938825	NA	BRINP3
ATP5MC2P1	4.18522972590471	-0.0336586826272912	0.208133722928734	0.695650714302724	NA	ATP5MC2P1
LMX1A	0.672938397068426	0.0179786325916398	0.23850712003697	0.738902927916769	NA	LMX1A
ADCY10	95.0544180652808	-0.00589881077833645	0.178159178389061	0.954887003250869	0.976544502118179	ADCY10
GPATCH2	345.183084170989	-0.167000736780826	0.100373038255195	0.057833359146875	0.203778356451279	GPATCH2
SMYD2	189.66735386011	0.289827166156804	0.143636194997888	0.00784169234471599	0.0608454687204237	SMYD2
CAPN8	4.40571220638829	-0.0109361231630768	0.229294192146336	0.862116252379003	NA	CAPN8
RHOU	2707.90326457634	-0.0804021220712606	0.133508053106399	0.439934583737592	0.661549505455667	RHOU
RNF2	532.153188644951	-0.318783918440299	0.118188560652339	0.00117224955711762	0.0191212381576636	RNF2
RGS5	1.99441235783045	-0.049068507717796	0.214752269447043	0.54886784279188	NA	RGS5
SPATA17	2.08724179486654	-0.0877394024568514	0.216213525411594	0.313247847569848	NA	SPATA17
LINC02257	10.043264968393	-0.0201953671169823	0.213279107019969	0.801578025550201	NA	LINC02257
IVNS1ABP	3649.56678375442	-0.200572933604686	0.160133338820367	0.071166340209359	0.23057685324681	IVNS1ABP
AL513283.1	2.52329892334562	-0.0285198868857182	0.238495521983665	0.611242621217538	NA	AL513283.1
ASTN1	2.15104028346099	-0.0902528775086748	0.225385150785655	0.270492939904151	NA	ASTN1
DTL	36.2607453213918	-0.0333814625234211	0.163231666422548	0.756554168689587	0.876946224276308	DTL
TRMT1L	216.205604584471	-0.0483015134054142	0.103151720245122	0.590695810473739	0.776269252985728	TRMT1L
SOAT1	1796.431306946	-0.0637032481766931	0.0756324717975223	0.365740899234218	0.600873010463559	SOAT1
CNST	803.181405186853	-0.127280889035865	0.0978490603453454	0.140953386703213	0.34559486667571	CNST
AL078644.2	30.8221439263766	0.0439438698761947	0.165463091806155	0.682862521930633	0.836302976975401	AL078644.2
SOX13	26.337457103409	-0.03134452999302	0.193719694550959	0.746362204139935	0.870950346615344	SOX13
NID1	1263.00884367997	0.135254858554226	0.152950178455735	0.214265650136794	0.441704052305344	NID1
LINC01705	111.680754950998	0.061711683501842	0.186941761824099	0.544479828869586	0.742701888092447	LINC01705
ZNF678	51.6109041829779	-0.156372824541194	0.151619897441395	0.151652132408189	0.358940760140539	ZNF678
KIF28P	5.13225602033318	-0.140664085498153	0.235151108426241	0.116938010594609	NA	KIF28P
AL445673.1	1.12084696488063	0.203942265676561	0.316388112864957	0.025572844979596	NA	AL445673.1
DESI2	414.634517035853	-0.10932233476992	0.0934995117747194	0.190871125321396	0.411204953624251	DESI2
SLC26A9	7.92962941666026	-0.0642059152890464	0.221358779666889	0.416223002312028	NA	SLC26A9
SLC45A3	8.37743154211516	-0.0829529115791887	0.194136477121706	0.404753301012574	NA	SLC45A3
ILDR2	3.31753169630358	0.0983849315470567	0.217962690333101	0.263249279950464	NA	ILDR2
KIF26B	23.9316162717396	0.315864501163941	0.223664428135479	0.00860900326566508	0.0642401398612586	KIF26B
AL137793.2	8.52818746033391	0.0752575529746354	0.207400724805118	0.407644733002288	NA	AL137793.2
RRP15	95.5533604548369	-0.146394612671873	0.135140100791643	0.163083393419962	0.375137121543486	RRP15
TMEM59	2679.66154567136	0.200423638051829	0.11494898475774	0.0377183613403327	0.157298392932212	TMEM59
LINC01035	0.597473340623302	0.020391631560297	0.239627555256797	0.70156091749283	NA	LINC01035
PTPN14	18.9655510521263	-0.134719313684225	0.206348056491052	0.17575977980374	0.391118663222537	PTPN14
AL137793.1	228.369402270083	-0.0241704064129839	0.163518510080345	0.822245574589019	0.912572702818129	AL137793.1
NEK2	3.44216225597982	-0.00101269083367467	0.22023910703985	0.988850157283437	NA	NEK2
C1orf53	5.67135570118218	0.114874202582638	0.206899999791652	0.233889768874212	NA	C1orf53
AL356441.1	2.59614102631853	-0.0241612423844945	0.227977522580071	0.713483013964032	NA	AL356441.1
RAB4A	254.000651997992	-0.0067296463586523	0.1100739432597	0.942802505191096	0.972086188794649	RAB4A
TOMM20	1083.66789622011	0.115457702976729	0.112707733080702	0.22536678862835	0.45483400829206	TOMM20
TADA1	44.2407382144618	0.00200342407193955	0.150875265332146	0.985133868370276	0.992086213523029	TADA1
AL078644.1	15.8811567706996	-0.135647474670234	0.216871478346258	0.155222230747813	0.364072683948075	AL078644.1
LINC00303	3.09301127219789	0.0114398470600318	0.215062423720987	0.883610776342603	NA	LINC00303
DHX9	2067.67557284654	-0.098626293428461	0.0907360496550818	0.227274131553813	0.457275690783876	DHX9
BTF3L4	494.995235123568	0.0248785286044908	0.108992420950965	0.789518649149726	0.895766190507805	BTF3L4
SWT1	400.859994424542	0.0261926940819863	0.123711567619037	0.794166009873372	0.898422343762625	SWT1
COP1	2468.35675284608	-0.230229385461159	0.0809162252242217	0.00195779685643454	0.0257965655324352	COP1
AL356108.1	2.62626839317962	0.0874997813013903	0.208697830638722	0.339832501311804	NA	AL356108.1
SLAMF7	12964.4383017991	-0.0153971052216604	0.159643582933682	0.886421561675084	0.94452578145466	SLAMF7
RGS18	239.216081547919	-0.152298973005861	0.111245612489597	0.106882447731634	0.295174733153771	RGS18
GNPAT	558.728835094337	0.0404626074756444	0.0979997188238343	0.640289462519298	0.808372312560109	GNPAT
TGFB2	41.7044752483727	-0.0809341427659294	0.18384049171201	0.436387378970898	0.658533762614737	TGFB2
ODR4	258.019811617622	-0.0595474107693628	0.0868703714289635	0.450747991832378	0.66990093714316	ODR4
AL356272.1	7.7860747641629	-0.0336119742133282	0.162977233729115	0.754978051196999	NA	AL356272.1
FMO4	61.1812532123226	0.182129695511299	0.138265795861799	0.0863973146878127	0.259944588919556	FMO4
NSL1	283.515761967907	0.246406045014515	0.119460107668006	0.0126335363179064	0.0812528190089494	NSL1
HFM1	3902.88196536881	0.198741392150575	0.271006468922123	NA	NA	HFM1
ATP1A4	14.142569020454	0.12227178224471	0.224743628558864	0.171780043682687	0.385676263107554	ATP1A4
GALNT2	1881.07486157575	-0.1134629021609	0.0958142719508827	0.18258766429905	0.400990484768847	GALNT2
LINC01132	10.1790887675066	0.0565707046957547	0.201661812934936	0.542702576856021	NA	LINC01132
FMO1	7.1354629537314	0.120161886541055	0.218561897308206	0.190690778736399	NA	FMO1
SPRTN	191.39904785349	-0.0220834539384174	0.0888102053608602	0.783462213358121	0.892718256704087	SPRTN
FCRL1	8.82751351896057	-0.0427982166289996	0.20810631538367	0.621988770826853	NA	FCRL1
GNG4	71.3228863027342	-0.180330284108226	0.18575600977936	0.100401978234256	0.283396093113699	GNG4
PAPPA2	3.22848237145387	-0.0113291060456056	0.207624742346531	0.894445458780355	NA	PAPPA2
GOT2P2	2.78895312575332	0.167134099581996	0.286502618034213	0.0478144333854399	NA	GOT2P2
LRRN2	13.1846741153511	-0.144988787063963	0.218910628436872	0.13243586716921	0.332155474466235	LRRN2
PPP2R5A	821.118613784472	-0.0413116638936453	0.0835045204592703	0.589143438544002	0.775127132563356	PPP2R5A
C1orf100	100.168696062085	0.0876057045317109	0.183771930098742	0.401105279317507	0.631254684477232	C1orf100
RNASEL	200.524073274404	0.081417962127833	0.147639573377633	0.448859340237844	0.668068542695836	RNASEL
PLA2G4A	664.193429170472	0.136967118129244	0.146531497318906	0.204244317927082	0.428108243542365	PLA2G4A
C1orf143	6.93536483153989	-0.0122505456434311	0.210576578967629	0.882136142648586	NA	C1orf143
AL023754.1	2.77798524220442	0.00148938474100712	0.235738770362834	0.978568932873503	NA	AL023754.1
LPGAT1	2906.72716832764	0.0198611214216146	0.10477385826867	0.826820254261213	0.913676231925557	LPGAT1
AL160408.1	113.771704725666	0.593767528578626	0.33335297112094	0.000191485601170177	0.00613136045575397	AL160408.1
PFKFB2	133.762139541025	0.180702772780225	0.146368001507686	0.0955323144371932	0.275430018441581	PFKFB2
AL592402.1	11.7008011507072	-0.0722433282191386	0.207290092879007	0.425170552106355	0.650930195852412	AL592402.1
TATDN3	217.234196696591	0.355756366731118	0.112027339807816	0.000176048714629512	0.00584402312097216	TATDN3
AL356273.3	39.7941618306779	-0.253062459106286	0.200765538591002	0.0269110453632121	0.129247914989502	AL356273.3
SELP	14.6271836679546	0.0302247836484396	0.190153030244631	0.760209578519455	0.879232960835678	SELP
CAMK1G	96.8760637206493	0.0756211424484753	0.163043014449762	0.484763001401783	0.697370039488065	CAMK1G
ZNF672	685.925533956294	0.0914533596820758	0.0954170514350819	0.281278309382091	0.518876212780752	ZNF672
LAMB3	2086.90889151759	-0.366557287639404	0.188000811121925	0.00245488583779294	0.0297211726888186	LAMB3
ARHGEF10L	1544.58721003989	0.223216879348051	0.174333482981808	0.0480606975838169	0.182448821868058	ARHGEF10L
AL645465.1	66.9329711050636	-0.440709195188104	0.263757546432946	0.00111581313964994	0.018505723066258	AL645465.1
NOS1AP	44.0566120960427	-0.0903996063505437	0.175869249913631	0.39713838670127	0.627982833459562	NOS1AP
AL160408.3	4.37128849096093	0.0503057326712467	0.205269386775458	0.57512498159844	NA	AL160408.3
AL122019.1	2.12899803778208	0.0650088350513886	0.214469979346016	0.441077749086994	NA	AL122019.1
ANGEL2	326.515491211795	-0.00634961717565502	0.104972745866687	0.944309783598781	0.972580333107765	ANGEL2
ITLN1	9.74516227609646	0.0866493005880434	0.196651313152789	0.379309614137623	NA	ITLN1
RGSL1	2.66851549469995	0.0273943272009135	0.211264526573624	0.740644323409731	NA	RGSL1
EXOC8	643.423061740284	-0.214913147145611	0.101033254604756	0.0150524267996871	0.0904579822875931	EXOC8
BRINP2	0.497800159621941	-0.00619499048751142	0.239480169806709	0.904219038747593	NA	BRINP2
NEK7	1131.54485043731	-0.114394761432784	0.126115775971753	0.259823682105346	0.49502183829652	NEK7
PGBD5	19.8603060941855	0.0253475053382826	0.20484196551716	0.77425977260647	0.887777708312985	PGBD5
AL162595.2	4.63692932207947	0.0696104812079175	0.216972647570697	0.403164662235218	NA	AL162595.2
AC099673.1	1.77980813575015	0.187961138146997	0.301689467127588	0.0336177335225407	NA	AC099673.1
RPS6KC1	1831.15910631604	-0.0471540774876791	0.119372401861088	0.632123792820874	0.804409530616576	RPS6KC1
AC092810.3	0.821610435438628	0.0158983787596769	0.231921863687684	0.793071421026204	NA	AC092810.3
ZNF670-ZNF695	4.2141838949072	-0.070961397305977	0.211186487517387	0.418363093116159	NA	ZNF670-ZNF695
AL672291.1	4.61000705030031	0.0241899476260571	0.214051583639169	0.76200616182762	NA	AL672291.1
NUP133	301.458467135336	-0.0358187814165554	0.0822213360683721	0.635344030151059	0.80592819576307	NUP133
AL356010.2	10.3478381136124	-0.0617867483891938	0.212426566145245	0.469792623638315	NA	AL356010.2
AL390957.1	261.599445873942	0.0585638680221797	0.162421315250759	0.587682449773778	0.774050720689508	AL390957.1
PGBD2	22.3727159361196	-0.0623060914334415	0.172080798015799	0.559577729659512	0.75354451797764	PGBD2
FLVCR1	109.990852149577	0.0988186288820586	0.13059400631659	0.338213580730996	0.574533650991669	FLVCR1
SLC41A1	63.162980953424	0.330828237480727	0.178589486711383	0.0050754545803132	0.0468136461812314	SLC41A1
USH2A	4.862864988264	0.0446151008378832	0.193990621564635	0.646461778751509	NA	USH2A
AL121985.1	106.050783468846	-0.171479632835393	0.170143983854293	0.12127665231824	0.316078170002969	AL121985.1
ADSS	873.438776979122	-0.0719956276497577	0.0958301922777884	0.397892726228377	0.628878615989653	ADSS
AL354714.2	33.166875809277	-0.174144862843181	0.169353282230262	0.115987044652735	0.307249681285095	AL354714.2
PLD5	5.48436546153948	0.212556396211953	0.226725384134808	0.0456163613239093	NA	PLD5
ACBD6	211.723493826387	-0.101253697164096	0.112973523978424	0.288357624690863	0.526581654354126	ACBD6
ST7L	300.875919200059	-0.128567749125992	0.0948039104962432	0.127880193478999	0.325683929502546	ST7L
XPR1	894.764215670593	-0.223029024098766	0.106698336591937	0.015175331309225	0.0909078530939328	XPR1
KIF14	73.4225507132226	-0.0876836240578474	0.130745752598161	0.395522959866328	0.626489070010705	KIF14
COLGALT2	36.5739278420273	-0.2650216327544	0.172677057955165	0.0207838548679435	0.109936963948048	COLGALT2
SDCCAG8	1119.07732898807	-0.0214400937295503	0.115006244621034	0.823964713343442	0.91303198303821	SDCCAG8
SLC35F3	6.01069644515672	0.0667122351711868	0.20322155159946	0.472046586960794	NA	SLC35F3
MAEL	2.61522923500708	0.0414469261335742	0.249086299632884	0.413010425410957	NA	MAEL
ARID4B	1643.955404895	-0.206306253170136	0.116355418026125	0.033775311286814	0.147690326178228	ARID4B
SH3BP5L	339.297603221409	0.00901167152707257	0.124509810199166	0.928702697028888	0.965040468275049	SH3BP5L
WNT2B	30.3185988698847	0.102969411842629	0.169583449263306	0.341617944027251	0.578092457984022	WNT2B
AL121983.2	3.84891846870569	-0.0997160366946949	0.226897662263617	0.231175408463064	NA	AL121983.2
GEMIN8P4	4.17123740435284	-0.0344721288873403	0.202596483843378	0.703881821747691	NA	GEMIN8P4
NUCKS1	667.75977828647	0.248920052140895	0.115380218404065	0.0100540016044137	0.0705698204824907	NUCKS1
FYB2	2.45882013463991	-0.0551767678735753	0.229476820912457	0.434727639414974	NA	FYB2
CDC7	23.1526688305223	0.0206091549836697	0.171433176001326	0.846274342546225	0.923341268576998	CDC7
AL355472.2	38.4944173022004	0.0419404540369495	0.133317757100008	0.686576266804625	0.838361081757837	AL355472.2
AL355472.4	8.90874662911089	0.113872155920922	0.197555223528023	0.258096336139683	NA	AL355472.4
SMYD3	217.053143178091	-0.0380903658383325	0.135707678371652	0.715885719801763	0.853363310865763	SMYD3
KLHL20	111.493415554468	-0.204893178830019	0.106830796250576	0.0258460525925057	0.125856973010198	KLHL20
RAB29	296.764540358892	0.397248592998269	0.129370049932961	0.000131400659407702	0.00487507488474793	RAB29
LINC01681	0.467916779408872	-0.0152978196833551	0.248253491621769	0.722321622571849	NA	LINC01681
OVAAL	0.988672740485014	-0.0851470884188564	0.263196500910132	0.160134261331982	NA	OVAAL
KCTD3	145.414687274272	0.120414067007354	0.124982285640932	0.233496081583903	0.46408397367629	KCTD3
ZC3H12A	11920.0563834652	-0.0160312305695815	0.100126264661472	0.855359208892787	0.927962675965654	ZC3H12A
HHAT	64.1869068001907	-0.106765418143865	0.168838064165195	0.325001327819722	0.562714062261791	HHAT
