NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GSE28783_CTRL_ANTI_MIR_VS_UNTREATED_ATHEROSCLEROSIS_MACROPHAGE_DN	GSE28783_CTRL_ANTI_MIR_VS_UNTREATED_ATHEROSCLEROSIS_MACROPHAGE_DN		157	0.37489864	1.6228693	0.0019379845	0.36893138	0.934	2636	tags=34%, list=19%, signal=42%	
GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_KO_2H_UP	GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_KO_2H_UP		173	0.5542202	1.622817	0.07644628	0.3655061	0.934	2889	tags=51%, list=20%, signal=64%	
GSE19888_ADENOSINE_A3R_ACT_VS_TCELL_MEMBRANES_ACT_IN_MAST_CELL_DN	GSE19888_ADENOSINE_A3R_ACT_VS_TCELL_MEMBRANES_ACT_IN_MAST_CELL_DN		157	0.38385123	1.6218289	0.017142856	0.36449185	0.935	2774	tags=35%, list=20%, signal=43%	
GSE19401_NAIVE_VS_IMMUNIZED_MOUSE_PLN_FOLLICULAR_DC_UP	GSE19401_NAIVE_VS_IMMUNIZED_MOUSE_PLN_FOLLICULAR_DC_UP		182	0.4653778	1.620486	0.06570842	0.36449397	0.937	2880	tags=42%, list=20%, signal=52%	
GSE13306_RA_VS_UNTREATED_MEM_CD4_TCELL_DN	GSE13306_RA_VS_UNTREATED_MEM_CD4_TCELL_DN		165	0.3499722	1.6196551	0.0077220076	0.36314857	0.937	3086	tags=38%, list=22%, signal=47%	
GSE42021_TCONV_PLN_VS_TREG_PRECURSORS_THYMUS_UP	GSE42021_TCONV_PLN_VS_TREG_PRECURSORS_THYMUS_UP		167	0.33906597	1.6172358	0.0037243948	0.36645582	0.94	3402	tags=37%, list=24%, signal=47%	
GSE37533_PPARG1_FOXP3_VS_PPARG2_FOXP3_TRANSDUCED_CD4_TCELL_PIOGLITAZONE_TREATED_UP	GSE37533_PPARG1_FOXP3_VS_PPARG2_FOXP3_TRANSDUCED_CD4_TCELL_PIOGLITAZONE_TREATED_UP		146	0.31938756	1.6171569	0.0	0.36326796	0.941	1793	tags=25%, list=13%, signal=29%	
GSE22033_WT_VS_PPARG_KO_MEF_UP	GSE22033_WT_VS_PPARG_KO_MEF_UP		144	0.38356593	1.6161915	0.009689922	0.36233902	0.942	2541	tags=32%, list=18%, signal=39%	
GSE14308_NAIVE_CD4_TCELL_VS_INDUCED_TREG_UP	GSE14308_NAIVE_CD4_TCELL_VS_INDUCED_TREG_UP		167	0.34161517	1.6156675	0.0060362173	0.36047474	0.942	3832	tags=38%, list=27%, signal=52%	
GSE6259_33D1_POS_VS_DEC205_POS_FLT3L_INDUCED_SPLENIC_DC_UP	GSE6259_33D1_POS_VS_DEC205_POS_FLT3L_INDUCED_SPLENIC_DC_UP		148	0.42545262	1.6098319	0.05068226	0.37185925	0.953	3004	tags=43%, list=21%, signal=53%	
GSE369_IFNG_KO_VS_WT_LIVER_UP	GSE369_IFNG_KO_VS_WT_LIVER_UP		173	0.32754174	1.6084647	0.007707129	0.37216023	0.953	3492	tags=32%, list=25%, signal=42%	
GSE43955_10H_VS_60H_ACT_CD4_TCELL_DN	GSE43955_10H_VS_60H_ACT_CD4_TCELL_DN		169	0.31634942	1.6070608	0.0	0.3724456	0.955	3039	tags=31%, list=21%, signal=39%	
GSE16522_ANTI_CD3CD28_STIM_VS_UNSTIM_NAIVE_CD8_TCELL_UP	GSE16522_ANTI_CD3CD28_STIM_VS_UNSTIM_NAIVE_CD8_TCELL_UP		144	0.33797628	1.6065333	0.007677543	0.37060234	0.955	3205	tags=37%, list=23%, signal=47%	
GSE42088_UNINF_VS_LEISHMANIA_INF_DC_24H_DN	GSE42088_UNINF_VS_LEISHMANIA_INF_DC_24H_DN		169	0.50188124	1.605863	0.093023255	0.36923236	0.956	3108	tags=47%, list=22%, signal=60%	
GSE3982_EOSINOPHIL_VS_NKCELL_UP	GSE3982_EOSINOPHIL_VS_NKCELL_UP		154	0.3926737	1.6022726	0.015655577	0.3755443	0.961	2664	tags=34%, list=19%, signal=41%	
GSE360_CTRL_VS_B_MALAYI_LOW_DOSE_MAC_DN	GSE360_CTRL_VS_B_MALAYI_LOW_DOSE_MAC_DN		158	0.3224953	1.6022346	0.008179959	0.37239972	0.961	2242	tags=27%, list=16%, signal=31%	
GSE2770_TGFB_AND_IL4_ACT_VS_ACT_CD4_TCELL_48H_UP	GSE2770_TGFB_AND_IL4_ACT_VS_ACT_CD4_TCELL_48H_UP		183	0.4738073	1.6017271	0.09445585	0.37056887	0.962	2745	tags=46%, list=19%, signal=57%	
GSE20715_0H_VS_24H_OZONE_TLR4_KO_LUNG_DN	GSE20715_0H_VS_24H_OZONE_TLR4_KO_LUNG_DN		158	0.34526026	1.6005844	0.01682243	0.370395	0.962	2950	tags=34%, list=21%, signal=42%	
GSE2770_UNTREATED_VS_IL12_TREATED_ACT_CD4_TCELL_6H_UP	GSE2770_UNTREATED_VS_IL12_TREATED_ACT_CD4_TCELL_6H_UP		148	0.34938276	1.5983073	0.03245436	0.37338197	0.964	1070	tags=22%, list=8%, signal=24%	
GSE13484_UNSTIM_VS_3H_YF17D_VACCINE_STIM_PBMC_DN	GSE13484_UNSTIM_VS_3H_YF17D_VACCINE_STIM_PBMC_DN		170	0.43256858	1.598157	0.061099797	0.37071416	0.964	1574	tags=27%, list=11%, signal=30%	
GSE29618_PRE_VS_DAY7_FLU_VACCINE_MONOCYTE_DN	GSE29618_PRE_VS_DAY7_FLU_VACCINE_MONOCYTE_DN		163	0.31559333	1.5974395	0.003992016	0.36941558	0.966	2359	tags=27%, list=17%, signal=32%	
GSE25123_WT_VS_PPARG_KO_MACROPHAGE_IL4_AND_ROSIGLITAZONE_STIM_DN	GSE25123_WT_VS_PPARG_KO_MACROPHAGE_IL4_AND_ROSIGLITAZONE_STIM_DN		168	0.36256248	1.5950308	0.017509727	0.3724941	0.969	3735	tags=42%, list=26%, signal=57%	
GSE23114_WT_VS_SLE2C1_MOUSE_SPLEEN_B1A_BCELL_UP	GSE23114_WT_VS_SLE2C1_MOUSE_SPLEEN_B1A_BCELL_UP		173	0.42578462	1.5946995	0.08713693	0.3703082	0.969	3074	tags=36%, list=22%, signal=46%	
GSE3982_MAC_VS_TH2_UP	GSE3982_MAC_VS_TH2_UP		171	0.34333146	1.5931903	0.008528785	0.37153447	0.969	2802	tags=32%, list=20%, signal=39%	
GSE3203_UNTREATED_VS_IFNB_TREATED_LN_BCELL_UP	GSE3203_UNTREATED_VS_IFNB_TREATED_LN_BCELL_UP		153	0.34728667	1.5927429	0.009541985	0.36974317	0.969	2525	tags=31%, list=18%, signal=37%	
GSE7852_LN_VS_FAT_TCONV_DN	GSE7852_LN_VS_FAT_TCONV_DN		170	0.35037076	1.5912493	0.007662835	0.37065813	0.969	2934	tags=33%, list=21%, signal=41%	
GSE19888_ADENOSINE_A3R_INH_PRETREAT_AND_ACT_BY_A3R_VS_A3R_INH_AND_TCELL_MEMBRANES_ACT_MAST_CELL_UP	GSE19888_ADENOSINE_A3R_INH_PRETREAT_AND_ACT_BY_A3R_VS_A3R_INH_AND_TCELL_MEMBRANES_ACT_MAST_CELL_UP		175	0.46564487	1.5890837	0.08146639	0.37348583	0.97	3084	tags=45%, list=22%, signal=56%	
GSE17721_POLYIC_VS_CPG_1H_BMDC_DN	GSE17721_POLYIC_VS_CPG_1H_BMDC_DN		160	0.34680706	1.5890139	0.022944551	0.37077692	0.97	2749	tags=34%, list=19%, signal=42%	
GSE36009_WT_VS_NLRP10_KO_DC_DN	GSE36009_WT_VS_NLRP10_KO_DC_DN		184	0.42706758	1.5856159	0.057026476	0.3764299	0.97	2971	tags=37%, list=21%, signal=46%	
GSE12392_IFNAR_KO_VS_IFNB_KO_CD8_NEG_SPLEEN_DC_UP	GSE12392_IFNAR_KO_VS_IFNB_KO_CD8_NEG_SPLEEN_DC_UP		173	0.47530872	1.5851891	0.09730849	0.37475067	0.97	2526	tags=42%, list=18%, signal=50%	
GSE11864_CSF1_PAM3CYS_VS_CSF1_IFNG_PAM3CYS_IN_MAC_UP	GSE11864_CSF1_PAM3CYS_VS_CSF1_IFNG_PAM3CYS_IN_MAC_UP		157	0.37313187	1.5847118	0.033333335	0.37316436	0.971	2162	tags=28%, list=15%, signal=33%	
GSE36826_WT_VS_IL1R_KO_SKIN_DN	GSE36826_WT_VS_IL1R_KO_SKIN_DN		168	0.43177557	1.5828155	0.065539114	0.37536284	0.974	2871	tags=40%, list=20%, signal=49%	
GSE41867_DAY8_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP	GSE41867_DAY8_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP		180	0.399727	1.5807155	0.067073174	0.3776272	0.975	2889	tags=39%, list=20%, signal=49%	
GSE26030_UNSTIM_VS_RESTIM_TH1_DAY5_POST_POLARIZATION_UP	GSE26030_UNSTIM_VS_RESTIM_TH1_DAY5_POST_POLARIZATION_UP		174	0.34753883	1.5796288	0.023346303	0.37746835	0.975	2218	tags=28%, list=16%, signal=32%	
GSE20715_0H_VS_6H_OZONE_LUNG_DN	GSE20715_0H_VS_6H_OZONE_LUNG_DN		158	0.32150936	1.5787052	0.0	0.3772223	0.975	2962	tags=34%, list=21%, signal=42%	
GSE22886_NAIVE_CD4_TCELL_VS_NKCELL_DN	GSE22886_NAIVE_CD4_TCELL_VS_NKCELL_DN		178	0.36532044	1.5786387	0.055776894	0.37459525	0.975	2472	tags=33%, list=17%, signal=39%	
GSE360_CTRL_VS_M_TUBERCULOSIS_MAC_DN	GSE360_CTRL_VS_M_TUBERCULOSIS_MAC_DN		165	0.34559217	1.5771382	0.019305019	0.37584937	0.976	2568	tags=31%, list=18%, signal=37%	
GSE17974_2.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_UP	GSE17974_2.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_UP		177	0.4137397	1.576686	0.062626265	0.37424305	0.976	2651	tags=37%, list=19%, signal=45%	
GSE3982_EOSINOPHIL_VS_EFF_MEMORY_CD4_TCELL_UP	GSE3982_EOSINOPHIL_VS_EFF_MEMORY_CD4_TCELL_UP		167	0.40034696	1.5752898	0.05668016	0.37499937	0.977	2520	tags=38%, list=18%, signal=46%	
GSE33162_HDAC3_KO_VS_HDAC3_KO_4H_LPS_STIM_MACROPHAGE_UP	GSE33162_HDAC3_KO_VS_HDAC3_KO_4H_LPS_STIM_MACROPHAGE_UP		175	0.39493537	1.574934	0.071283095	0.37325144	0.977	2785	tags=38%, list=20%, signal=46%	
GSE45365_WT_VS_IFNAR_KO_CD11B_DC_DN	GSE45365_WT_VS_IFNAR_KO_CD11B_DC_DN		137	0.37213266	1.5744128	0.028	0.37196878	0.977	3444	tags=39%, list=24%, signal=51%	
GSE22025_TGFB1_VS_TGFB1_AND_PROGESTERONE_TREATED_CD4_TCELL_DN	GSE22025_TGFB1_VS_TGFB1_AND_PROGESTERONE_TREATED_CD4_TCELL_DN		146	0.38793734	1.5736235	0.015748031	0.37133783	0.977	3866	tags=40%, list=27%, signal=54%	
GSE22033_UNTREATED_VS_MRL24_TREATED_MEF_DN	GSE22033_UNTREATED_VS_MRL24_TREATED_MEF_DN		164	0.41714048	1.5731039	0.06693712	0.37008137	0.977	2835	tags=41%, list=20%, signal=50%	
GSE3400_UNTREATED_VS_IFNB_TREATED_MEF_UP	GSE3400_UNTREATED_VS_IFNB_TREATED_MEF_UP		164	0.3731828	1.5692071	0.070564516	0.37732023	0.978	2408	tags=31%, list=17%, signal=37%	
GSE2770_TGFB_AND_IL4_VS_IL12_TREATED_ACT_CD4_TCELL_2H_DN	GSE2770_TGFB_AND_IL4_VS_IL12_TREATED_ACT_CD4_TCELL_2H_DN		168	0.38114718	1.5689846	0.036217302	0.37533855	0.978	2366	tags=30%, list=17%, signal=36%	
GSE13485_PRE_VS_POST_YF17D_VACCINATION_PBMC_UP	GSE13485_PRE_VS_POST_YF17D_VACCINATION_PBMC_UP		154	0.44450283	1.5660696	0.03314917	0.3804167	0.979	4208	tags=49%, list=30%, signal=69%	
GSE14308_NAIVE_CD4_TCELL_VS_INDUCED_TREG_DN	GSE14308_NAIVE_CD4_TCELL_VS_INDUCED_TREG_DN		170	0.31505	1.5656247	0.006085193	0.3787989	0.979	2772	tags=29%, list=20%, signal=35%	
GSE25088_CTRL_VS_IL4_STIM_MACROPHAGE_UP	GSE25088_CTRL_VS_IL4_STIM_MACROPHAGE_UP		160	0.3455245	1.563945	0.0074626864	0.38065398	0.979	3079	tags=33%, list=22%, signal=41%	
GSE2770_IL12_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_48H_UP	GSE2770_IL12_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_48H_UP		167	0.30731776	1.5622058	0.00990099	0.3830839	0.979	2027	tags=23%, list=14%, signal=27%	
GSE360_HIGH_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_MAC_DN	GSE360_HIGH_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_MAC_DN		152	0.3698724	1.5618321	0.044921875	0.3814389	0.979	2711	tags=38%, list=19%, signal=47%	
GSE28726_NAIVE_CD4_TCELL_VS_NAIVE_NKTCELL_UP	GSE28726_NAIVE_CD4_TCELL_VS_NAIVE_NKTCELL_UP		178	0.40976763	1.5608088	0.07068607	0.38159943	0.979	3263	tags=36%, list=23%, signal=46%	
GSE3920_UNTREATED_VS_IFNG_TREATED_ENDOTHELIAL_CELL_UP	GSE3920_UNTREATED_VS_IFNG_TREATED_ENDOTHELIAL_CELL_UP		116	0.41832283	1.5577948	0.044	0.38711712	0.981	2210	tags=33%, list=16%, signal=38%	
GSE369_PRE_VS_POST_IL6_INJECTION_SOCS3_KO_LIVER_UP	GSE369_PRE_VS_POST_IL6_INJECTION_SOCS3_KO_LIVER_UP		170	0.39590186	1.5572475	0.07900208	0.38603258	0.982	2539	tags=35%, list=18%, signal=42%	
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_1H_UP	GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_1H_UP		172	0.49454275	1.5571123	0.10909091	0.38387677	0.982	3004	tags=44%, list=21%, signal=55%	
GSE16266_CTRL_VS_LPS_STIM_MEF_UP	GSE16266_CTRL_VS_LPS_STIM_MEF_UP		178	0.4546249	1.5569466	0.1	0.38175014	0.982	2815	tags=40%, list=20%, signal=50%	
GSE17721_CTRL_VS_PAM3CSK4_0.5H_BMDC_UP	GSE17721_CTRL_VS_PAM3CSK4_0.5H_BMDC_UP		155	0.3191356	1.5560554	0.01775148	0.3817498	0.983	1786	tags=22%, list=13%, signal=25%	
GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_NFATC1_KO_16H_DN	GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_NFATC1_KO_16H_DN		167	0.30749193	1.5546838	0.027833002	0.3829379	0.983	2891	tags=32%, list=20%, signal=40%	
GSE17721_LPS_VS_POLYIC_6H_BMDC_UP	GSE17721_LPS_VS_POLYIC_6H_BMDC_UP		164	0.32737592	1.5532507	0.023952097	0.3842562	0.983	2553	tags=30%, list=18%, signal=36%	
GSE19401_UNSTIM_VS_PAM2CSK4_STIM_FOLLICULAR_DC_UP	GSE19401_UNSTIM_VS_PAM2CSK4_STIM_FOLLICULAR_DC_UP		157	0.36511454	1.5522875	0.0327553	0.38451007	0.983	3296	tags=36%, list=23%, signal=47%	
GSE29617_DAY3_VS_DAY7_TIV_FLU_VACCINE_PBMC_2008_DN	GSE29617_DAY3_VS_DAY7_TIV_FLU_VACCINE_PBMC_2008_DN		144	0.32195792	1.5520914	0.0055350554	0.38261873	0.983	3082	tags=34%, list=22%, signal=43%	
GSE19888_CTRL_VS_T_CELL_MEMBRANES_ACT_MAST_CELL_DN	GSE19888_CTRL_VS_T_CELL_MEMBRANES_ACT_MAST_CELL_DN		145	0.32134584	1.5513717	0.0076481835	0.38228658	0.983	3057	tags=34%, list=22%, signal=43%	
GSE20500_CTRL_VS_RETINOIC_ACID_TREATED_CD4_TCELL_DN	GSE20500_CTRL_VS_RETINOIC_ACID_TREATED_CD4_TCELL_DN		157	0.35796672	1.550974	0.012024048	0.38093853	0.984	2824	tags=31%, list=20%, signal=39%	
GSE8685_IL15_ACT_IL2_STARVED_VS_IL21_ACT_IL2_STARVED_CD4_TCELL_DN	GSE8685_IL15_ACT_IL2_STARVED_VS_IL21_ACT_IL2_STARVED_CD4_TCELL_DN		131	0.31384972	1.5501404	0.010162601	0.3808377	0.985	2109	tags=24%, list=15%, signal=28%	
GSE41867_NAIVE_VS_DAY15_LCMV_CONE13_EFFECTOR_CD8_TCELL_DN	GSE41867_NAIVE_VS_DAY15_LCMV_CONE13_EFFECTOR_CD8_TCELL_DN		159	0.30116272	1.547151	0.009451796	0.38620198	0.986	1856	tags=24%, list=13%, signal=27%	
GSE19941_IL10_KO_VS_IL10_KO_AND_NFKBP50_KO_UNSTIM_MACROPHAGE_DN	GSE19941_IL10_KO_VS_IL10_KO_AND_NFKBP50_KO_UNSTIM_MACROPHAGE_DN		161	0.3439931	1.5465077	0.007490637	0.38563818	0.986	2381	tags=30%, list=17%, signal=36%	
GSE360_DC_VS_MAC_M_TUBERCULOSIS_DN	GSE360_DC_VS_MAC_M_TUBERCULOSIS_DN		173	0.32612538	1.544419	0.012024048	0.38838893	0.987	2170	tags=28%, list=15%, signal=33%	
GSE7460_CTRL_VS_TGFB_TREATED_ACT_FOXP3_HET_TCONV_UP	GSE7460_CTRL_VS_TGFB_TREATED_ACT_FOXP3_HET_TCONV_UP		175	0.31753138	1.5439599	0.018072288	0.38722	0.987	2964	tags=33%, list=21%, signal=41%	
GSE8515_CTRL_VS_IL1_4H_STIM_MAC_DN	GSE8515_CTRL_VS_IL1_4H_STIM_MAC_DN		161	0.40519142	1.5429558	0.09746589	0.38740683	0.987	2223	tags=30%, list=16%, signal=36%	
GSE19941_IL10_KO_VS_IL10_KO_AND_NFKBP50_KO_LPS_AND_IL10_STIM_MACROPHAGE_UP	GSE19941_IL10_KO_VS_IL10_KO_AND_NFKBP50_KO_LPS_AND_IL10_STIM_MACROPHAGE_UP		164	0.32281512	1.5418795	0.004032258	0.3878474	0.988	2539	tags=32%, list=18%, signal=38%	
GSE17721_CTRL_VS_PAM3CSK4_6H_BMDC_DN	GSE17721_CTRL_VS_PAM3CSK4_6H_BMDC_DN		158	0.3864261	1.5400203	0.053061225	0.3903107	0.988	3130	tags=39%, list=22%, signal=49%	
GSE19888_CTRL_VS_A3R_INHIBITOR_TREATED_MAST_CELL_DN	GSE19888_CTRL_VS_A3R_INHIBITOR_TREATED_MAST_CELL_DN		168	0.4365958	1.539634	0.0998004	0.38908347	0.988	2239	tags=34%, list=16%, signal=40%	
GSE27859_MACROPHAGE_VS_CD11C_INT_F480_HI_MACROPHAGE_UP	GSE27859_MACROPHAGE_VS_CD11C_INT_F480_HI_MACROPHAGE_UP		151	0.40016505	1.53722	0.09202454	0.39283663	0.988	2900	tags=38%, list=20%, signal=48%	
GSE39820_CTRL_VS_IL1B_IL6_CD4_TCELL_DN	GSE39820_CTRL_VS_IL1B_IL6_CD4_TCELL_DN		174	0.32599634	1.5370412	0.0116054155	0.39100954	0.988	2869	tags=33%, list=20%, signal=41%	
GSE17721_0.5H_VS_4H_PAM3CSK4_BMDC_DN	GSE17721_0.5H_VS_4H_PAM3CSK4_BMDC_DN		173	0.33371562	1.5363739	0.02918288	0.39060047	0.988	2395	tags=28%, list=17%, signal=33%	
GSE17974_1H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_UP	GSE17974_1H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_UP		171	0.39490974	1.5332158	0.064386316	0.39665234	0.988	2927	tags=38%, list=21%, signal=47%	
GSE45365_HEALTHY_VS_MCMV_INFECTION_CD8A_DC_DN	GSE45365_HEALTHY_VS_MCMV_INFECTION_CD8A_DC_DN		171	0.41046032	1.5309523	0.08041237	0.40046355	0.989	1557	tags=28%, list=11%, signal=31%	
GSE6259_33D1_POS_DC_VS_BCELL_UP	GSE6259_33D1_POS_DC_VS_BCELL_UP		115	0.3287425	1.5308998	0.0071813287	0.3983389	0.989	2887	tags=33%, list=20%, signal=41%	
GSE22527_ANTI_CD3_INVIVO_VS_UNTREATED_MOUSE_TREG_UP	GSE22527_ANTI_CD3_INVIVO_VS_UNTREATED_MOUSE_TREG_UP		154	0.34025982	1.5294869	0.010080645	0.39980733	0.99	2271	tags=27%, list=16%, signal=32%	
GSE25146_UNSTIM_VS_HELIOBACTER_PYLORI_LPS_STIM_AGS_CELL_DN	GSE25146_UNSTIM_VS_HELIOBACTER_PYLORI_LPS_STIM_AGS_CELL_DN		151	0.39999583	1.5289512	0.10671937	0.39910704	0.99	2829	tags=37%, list=20%, signal=46%	
GSE22103_LPS_VS_GMCSF_AND_IFNG_STIM_NEUTROPHIL_DN	GSE22103_LPS_VS_GMCSF_AND_IFNG_STIM_NEUTROPHIL_DN		176	0.3602722	1.5275999	0.052313883	0.4003919	0.99	2639	tags=35%, list=19%, signal=43%	
GSE41867_DAY15_EFFECTOR_VS_DAY30_EXHAUSTED_CD8_TCELL_LCMV_CLONE13_DN	GSE41867_DAY15_EFFECTOR_VS_DAY30_EXHAUSTED_CD8_TCELL_LCMV_CLONE13_DN		181	0.3319492	1.5271777	0.037181996	0.3993459	0.99	3325	tags=35%, list=23%, signal=45%	
GSE11864_UNTREATED_VS_CSF1_PAM3CYS_IN_MAC_DN	GSE11864_UNTREATED_VS_CSF1_PAM3CYS_IN_MAC_DN		158	0.3481424	1.5270102	0.058708414	0.39764577	0.99	3976	tags=42%, list=28%, signal=57%	
GSE6674_CPG_VS_CPG_AND_ANTI_IGM_STIM_BCELL_DN	GSE6674_CPG_VS_CPG_AND_ANTI_IGM_STIM_BCELL_DN		166	0.35890278	1.5264704	0.060546875	0.39693692	0.991	2636	tags=31%, list=19%, signal=38%	
GSE36009_UNSTIM_VS_LPS_STIM_DC_DN	GSE36009_UNSTIM_VS_LPS_STIM_DC_DN		181	0.4087799	1.525299	0.087576374	0.39784554	0.991	2936	tags=40%, list=21%, signal=50%	
GSE17721_CTRL_VS_CPG_12H_BMDC_DN	GSE17721_CTRL_VS_CPG_12H_BMDC_DN		146	0.3387511	1.5231304	0.04347826	0.40154937	0.991	2802	tags=33%, list=20%, signal=41%	
GSE11864_CSF1_VS_CSF1_PAM3CYS_IN_MAC_DN	GSE11864_CSF1_VS_CSF1_PAM3CYS_IN_MAC_DN		149	0.3648615	1.5216125	0.09108527	0.403318	0.992	2000	tags=30%, list=14%, signal=35%	
GSE33292_WT_VS_TCF1_KO_DN3_THYMOCYTE_UP	GSE33292_WT_VS_TCF1_KO_DN3_THYMOCYTE_UP		173	0.35244596	1.5209893	0.046783626	0.40296406	0.992	2690	tags=34%, list=19%, signal=41%	
GSE17721_0.5H_VS_8H_PAM3CSK4_BMDC_DN	GSE17721_0.5H_VS_8H_PAM3CSK4_BMDC_DN		158	0.33295956	1.5187435	0.045725647	0.40696284	0.992	2538	tags=30%, list=18%, signal=37%	
GSE42021_TREG_PLN_VS_TREG_PRECURSORS_THYMUS_UP	GSE42021_TREG_PLN_VS_TREG_PRECURSORS_THYMUS_UP		150	0.3272049	1.5177915	0.011650485	0.4075833	0.993	3467	tags=34%, list=24%, signal=45%	
GSE17721_PAM3CSK4_VS_CPG_1H_BMDC_DN	GSE17721_PAM3CSK4_VS_CPG_1H_BMDC_DN		170	0.33269703	1.517097	0.037243947	0.407317	0.993	2611	tags=29%, list=18%, signal=36%	
GSE37301_MULTIPOTENT_PROGENITOR_VS_LYMPHOID_PRIMED_MPP_DN	GSE37301_MULTIPOTENT_PROGENITOR_VS_LYMPHOID_PRIMED_MPP_DN		147	0.3505672	1.516658	0.042718448	0.40635738	0.993	3846	tags=42%, list=27%, signal=57%	
GSE22025_PROGESTERONE_VS_TGFB1_AND_PROGESTERONE_TREATED_CD4_TCELL_UP	GSE22025_PROGESTERONE_VS_TGFB1_AND_PROGESTERONE_TREATED_CD4_TCELL_UP		177	0.33987522	1.5153819	0.04106776	0.4078133	0.994	2866	tags=33%, list=20%, signal=41%	
GSE7460_CTRL_VS_TGFB_TREATED_ACT_FOXP3_MUT_TCONV_UP	GSE7460_CTRL_VS_TGFB_TREATED_ACT_FOXP3_MUT_TCONV_UP		162	0.29311666	1.5146041	0.0037453184	0.40796825	0.994	3737	tags=37%, list=26%, signal=50%	
GSE12003_MIR223_KO_VS_WT_BM_PROGENITOR_4D_CULTURE_UP	GSE12003_MIR223_KO_VS_WT_BM_PROGENITOR_4D_CULTURE_UP		168	0.33625802	1.5143774	0.053949904	0.40654713	0.994	2822	tags=31%, list=20%, signal=38%	
GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_45MIN_UP	GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_45MIN_UP		170	0.29392028	1.5139221	0.02534113	0.40559557	0.994	2561	tags=28%, list=18%, signal=33%	
GSE3982_MAST_CELL_VS_MAC_DN	GSE3982_MAST_CELL_VS_MAC_DN		167	0.3416852	1.5131046	0.05668016	0.40568238	0.994	3283	tags=37%, list=23%, signal=48%	
GSE15330_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_VS_PRO_BCELL_UP	GSE15330_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_VS_PRO_BCELL_UP		181	0.3014185	1.5123855	0.030991735	0.40550247	0.994	2816	tags=30%, list=20%, signal=37%	
GSE20754_WT_VS_TCF1_KO_MEMORY_CD8_TCELL_UP	GSE20754_WT_VS_TCF1_KO_MEMORY_CD8_TCELL_UP		170	0.39382753	1.5121226	0.1018711	0.40419602	0.994	2249	tags=33%, list=16%, signal=39%	
GSE3039_NKT_CELL_VS_ALPHAALPHA_CD8_TCELL_UP	GSE3039_NKT_CELL_VS_ALPHAALPHA_CD8_TCELL_UP		171	0.35683966	1.5108505	0.05984556	0.4053513	0.994	2814	tags=35%, list=20%, signal=43%	
GSE9988_ANTI_TREM1_AND_LPS_VS_VEHICLE_TREATED_MONOCYTES_UP	GSE9988_ANTI_TREM1_AND_LPS_VS_VEHICLE_TREATED_MONOCYTES_UP		165	0.529045	1.5098797	0.14345992	0.40573037	0.994	3058	tags=51%, list=22%, signal=64%	
GSE26928_NAIVE_VS_EFF_MEMORY_CD4_TCELL_DN	GSE26928_NAIVE_VS_EFF_MEMORY_CD4_TCELL_DN		156	0.30645606	1.5076605	0.015936255	0.409763	0.994	2653	tags=28%, list=19%, signal=34%	
GSE360_L_MAJOR_VS_B_MALAYI_LOW_DOSE_MAC_UP	GSE360_L_MAJOR_VS_B_MALAYI_LOW_DOSE_MAC_UP		149	0.34470093	1.5072107	0.015151516	0.40898702	0.994	3458	tags=38%, list=24%, signal=49%	
GSE17721_0.5H_VS_8H_GARDIQUIMOD_BMDC_DN	GSE17721_0.5H_VS_8H_GARDIQUIMOD_BMDC_DN		174	0.34734485	1.5071656	0.07014028	0.40713608	0.994	2680	tags=30%, list=19%, signal=37%	
GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_KO_4H_DN	GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_KO_4H_DN		154	0.34701732	1.5064075	0.049407113	0.40709198	0.994	2736	tags=31%, list=19%, signal=37%	
