NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GSE46606_IRF4HIGH_VS_WT_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_DN	GSE46606_IRF4HIGH_VS_WT_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_DN		142	-0.38109204	-1.6250509	0.014736842	0.3020537	0.917	2086	tags=28%, list=15%, signal=33%	
GSE42724_NAIVE_BCELL_VS_PLASMABLAST_UP	GSE42724_NAIVE_BCELL_VS_PLASMABLAST_UP		155	-0.6329586	-1.6240424	0.10685484	0.30153713	0.918	2482	tags=61%, list=17%, signal=73%	
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_24H_CD4_TCELL_DN	GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_24H_CD4_TCELL_DN		168	-0.42566597	-1.6236854	0.050916497	0.2993815	0.918	2793	tags=40%, list=20%, signal=50%	
GSE12845_IGD_NEG_BLOOD_VS_NAIVE_TONSIL_BCELL_UP	GSE12845_IGD_NEG_BLOOD_VS_NAIVE_TONSIL_BCELL_UP		173	-0.43208575	-1.6225501	0.057142857	0.29904318	0.919	3493	tags=53%, list=25%, signal=69%	
GSE33424_CD161_INT_VS_NEG_CD8_TCELL_UP	GSE33424_CD161_INT_VS_NEG_CD8_TCELL_UP		165	-0.4732776	-1.6212226	0.11064718	0.29909253	0.922	2099	tags=41%, list=15%, signal=47%	
GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_INFAB_CD8_TCELL_DN	GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_INFAB_CD8_TCELL_DN		173	-0.41053456	-1.6203213	0.06530612	0.2981434	0.922	3264	tags=46%, list=23%, signal=59%	
GSE46468_LUNG_INNATE_LYMPHOID_CELL_VS_SPLEEN_CD4_TCELL_UP	GSE46468_LUNG_INNATE_LYMPHOID_CELL_VS_SPLEEN_CD4_TCELL_UP		164	-0.34661832	-1.6191041	0.022044089	0.29805142	0.922	2358	tags=29%, list=17%, signal=35%	
GSE17721_0.5H_VS_24H_CPG_BMDC_UP	GSE17721_0.5H_VS_24H_CPG_BMDC_UP		165	-0.388634	-1.6188967	0.035363458	0.29577175	0.922	2929	tags=43%, list=21%, signal=54%	
GSE17974_0H_VS_2H_IN_VITRO_ACT_CD4_TCELL_UP	GSE17974_0H_VS_2H_IN_VITRO_ACT_CD4_TCELL_UP		155	-0.3533766	-1.6174998	0.00867679	0.29616937	0.924	4055	tags=43%, list=29%, signal=60%	
GSE19888_ADENOSINE_A3R_INH_VS_ACT_WITH_INHIBITOR_PRETREATMENT_IN_MAST_CELL_UP	GSE19888_ADENOSINE_A3R_INH_VS_ACT_WITH_INHIBITOR_PRETREATMENT_IN_MAST_CELL_UP		142	-0.50507617	-1.6140031	0.08659794	0.3010584	0.928	2247	tags=49%, list=16%, signal=58%	
GSE45365_HEALTHY_VS_MCMV_INFECTION_CD8A_DC_UP	GSE45365_HEALTHY_VS_MCMV_INFECTION_CD8A_DC_UP		175	-0.36822766	-1.6139257	0.029354207	0.29853138	0.928	2891	tags=38%, list=20%, signal=47%	
GSE41867_DAY6_VS_DAY8_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP	GSE41867_DAY6_VS_DAY8_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP		167	-0.3470277	-1.6134337	0.029288704	0.29701975	0.929	2489	tags=33%, list=18%, signal=39%	
GSE17721_12H_VS_24H_GARDIQUIMOD_BMDC_DN	GSE17721_12H_VS_24H_GARDIQUIMOD_BMDC_DN		161	-0.3764863	-1.6111141	0.03629032	0.299492	0.93	3323	tags=44%, list=23%, signal=57%	
GSE20500_CTRL_VS_RARA_ANTAGONIST_TREATED_CD4_TCELL_DN	GSE20500_CTRL_VS_RARA_ANTAGONIST_TREATED_CD4_TCELL_DN		163	-0.3847296	-1.6088773	0.044989776	0.3019885	0.933	3252	tags=45%, list=23%, signal=57%	
GSE20727_CTRL_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_UP	GSE20727_CTRL_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_UP		173	-0.3964122	-1.6067195	0.03006012	0.3041763	0.936	2903	tags=42%, list=20%, signal=52%	
GSE19888_NO_PRETREAT_VS_ADENOSINE_A3R_INHIBITOR_PRETREATED_MAST_CELL_TCELL_MEMBRANES_ACT_DN	GSE19888_NO_PRETREAT_VS_ADENOSINE_A3R_INHIBITOR_PRETREATED_MAST_CELL_TCELL_MEMBRANES_ACT_DN		170	-0.32026035	-1.6030912	0.0062370063	0.3096242	0.939	2696	tags=34%, list=19%, signal=41%	
GSE17974_0H_VS_24H_IN_VITRO_ACT_CD4_TCELL_DN	GSE17974_0H_VS_24H_IN_VITRO_ACT_CD4_TCELL_DN		165	-0.37381864	-1.6029031	0.038135592	0.3074546	0.939	2130	tags=29%, list=15%, signal=34%	
GSE37533_PPARG1_FOXP3_VS_PPARG2_FOXP3_TRANSDUCED_CD4_TCELL_PIOGLITAZONE_TREATED_DN	GSE37533_PPARG1_FOXP3_VS_PPARG2_FOXP3_TRANSDUCED_CD4_TCELL_PIOGLITAZONE_TREATED_DN		163	-0.5281955	-1.6027409	0.11	0.3052962	0.939	2280	tags=48%, list=16%, signal=57%	
GSE20152_SPHK1_KO_VS_WT_HTNFA_OVERXPRESS_ANKLE_DN	GSE20152_SPHK1_KO_VS_WT_HTNFA_OVERXPRESS_ANKLE_DN		174	-0.389048	-1.601954	0.056338027	0.3045621	0.94	3679	tags=50%, list=26%, signal=67%	
GSE24634_TREG_VS_TCONV_POST_DAY3_IL4_CONVERSION_UP	GSE24634_TREG_VS_TCONV_POST_DAY3_IL4_CONVERSION_UP		176	-0.36350626	-1.601654	0.034552846	0.30262387	0.941	1929	tags=27%, list=14%, signal=31%	
GSE37533_PPARG2_FOXP3_VS_FOXP3_TRANSDUCED_CD4_TCELL_DN	GSE37533_PPARG2_FOXP3_VS_FOXP3_TRANSDUCED_CD4_TCELL_DN		159	-0.5979945	-1.6003419	0.11354582	0.302779	0.941	2315	tags=54%, list=16%, signal=64%	
GSE19888_ADENOSINE_A3R_INH_PRETREAT_AND_ACT_BY_A3R_VS_TCELL_MEMBRANES_ACT_MAST_CELL_UP	GSE19888_ADENOSINE_A3R_INH_PRETREAT_AND_ACT_BY_A3R_VS_TCELL_MEMBRANES_ACT_MAST_CELL_UP		154	-0.56464475	-1.5999825	0.1045082	0.30108023	0.942	2247	tags=56%, list=16%, signal=66%	
GSE29617_CTRL_VS_DAY3_TIV_FLU_VACCINE_PBMC_2008_DN	GSE29617_CTRL_VS_DAY3_TIV_FLU_VACCINE_PBMC_2008_DN		164	-0.47630185	-1.5995384	0.08146639	0.29944938	0.942	2988	tags=53%, list=21%, signal=66%	
GSE2770_TGFB_AND_IL4_ACT_VS_ACT_CD4_TCELL_48H_DN	GSE2770_TGFB_AND_IL4_ACT_VS_ACT_CD4_TCELL_48H_DN		163	-0.4106088	-1.5984637	0.035928145	0.29910052	0.942	2931	tags=41%, list=21%, signal=51%	
GSE10325_CD4_TCELL_VS_LUPUS_CD4_TCELL_DN	GSE10325_CD4_TCELL_VS_LUPUS_CD4_TCELL_DN		153	-0.4671119	-1.5975465	0.10782241	0.29875958	0.943	2172	tags=40%, list=15%, signal=47%	
GSE22432_UNTREATED_VS_TGFB1_TREATED_COMMON_DC_PROGENITOR_UP	GSE22432_UNTREATED_VS_TGFB1_TREATED_COMMON_DC_PROGENITOR_UP		161	-0.35542065	-1.5963281	0.019880716	0.29900768	0.944	2380	tags=33%, list=17%, signal=39%	
GSE40666_WT_VS_STAT4_KO_CD8_TCELL_DN	GSE40666_WT_VS_STAT4_KO_CD8_TCELL_DN		171	-0.38525525	-1.5961816	0.03992016	0.2969772	0.944	2055	tags=32%, list=14%, signal=36%	
GSE26030_TH1_VS_TH17_DAY5_POST_POLARIZATION_UP	GSE26030_TH1_VS_TH17_DAY5_POST_POLARIZATION_UP		161	-0.46532083	-1.5953633	0.11729623	0.2963608	0.945	3030	tags=52%, list=21%, signal=66%	
GSE26351_UNSTIM_VS_BMP_PATHWAY_STIM_HEMATOPOIETIC_PROGENITORS_UP	GSE26351_UNSTIM_VS_BMP_PATHWAY_STIM_HEMATOPOIETIC_PROGENITORS_UP		172	-0.35077742	-1.592589	0.04338843	0.2999088	0.948	3149	tags=41%, list=22%, signal=52%	
GSE14769_UNSTIM_VS_360MIN_LPS_BMDM_UP	GSE14769_UNSTIM_VS_360MIN_LPS_BMDM_UP		170	-0.38500476	-1.5922493	0.060851928	0.29828373	0.948	3328	tags=43%, list=23%, signal=55%	
GSE5589_LPS_AND_IL10_VS_LPS_AND_IL6_STIM_IL6_KO_MACROPHAGE_45MIN_UP	GSE5589_LPS_AND_IL10_VS_LPS_AND_IL6_STIM_IL6_KO_MACROPHAGE_45MIN_UP		169	-0.4547001	-1.5918897	0.094262294	0.2967947	0.948	2397	tags=42%, list=17%, signal=50%	
GSE40666_NAIVE_VS_EFFECTOR_CD8_TCELL_WITH_IFNA_STIM_90MIN_UP	GSE40666_NAIVE_VS_EFFECTOR_CD8_TCELL_WITH_IFNA_STIM_90MIN_UP		167	-0.31786573	-1.5883968	0.016129032	0.30207422	0.95	3195	tags=37%, list=22%, signal=47%	
GSE27896_HDAC6_KO_VS_WT_TREG_DN	GSE27896_HDAC6_KO_VS_WT_TREG_DN		129	-0.35880548	-1.5875483	0.012658228	0.3015772	0.95	2600	tags=35%, list=18%, signal=42%	
GSE22103_UNSTIM_VS_GMCSF_AND_IFNG_STIM_NEUTROPHIL_DN	GSE22103_UNSTIM_VS_GMCSF_AND_IFNG_STIM_NEUTROPHIL_DN		167	-0.3715099	-1.5874048	0.014198783	0.2996181	0.95	2898	tags=34%, list=20%, signal=42%	
GSE21546_WT_VS_ELK1_KO_DP_THYMOCYTES_DN	GSE21546_WT_VS_ELK1_KO_DP_THYMOCYTES_DN		147	-0.35892338	-1.5852518	0.004255319	0.30203933	0.95	2673	tags=33%, list=19%, signal=40%	
GSE22886_DAY0_VS_DAY1_MONOCYTE_IN_CULTURE_UP	GSE22886_DAY0_VS_DAY1_MONOCYTE_IN_CULTURE_UP		176	-0.49732018	-1.5828524	0.07489879	0.30518544	0.952	3776	tags=53%, list=27%, signal=72%	
GSE41978_ID2_KO_VS_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP	GSE41978_ID2_KO_VS_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP		159	-0.49880823	-1.5826325	0.1030303	0.30346635	0.952	2318	tags=44%, list=16%, signal=52%	
GSE11864_UNTREATED_VS_CSF1_PAM3CYS_IN_MAC_UP	GSE11864_UNTREATED_VS_CSF1_PAM3CYS_IN_MAC_UP		172	-0.36749226	-1.582307	0.025742574	0.30219492	0.953	2377	tags=34%, list=17%, signal=40%	
GSE17721_LPS_VS_POLYIC_6H_BMDC_DN	GSE17721_LPS_VS_POLYIC_6H_BMDC_DN		174	-0.33097166	-1.5819147	0.013232514	0.30095312	0.953	3169	tags=38%, list=22%, signal=48%	
GSE339_EX_VIVO_VS_IN_CULTURE_CD4CD8DN_DC_UP	GSE339_EX_VIVO_VS_IN_CULTURE_CD4CD8DN_DC_UP		176	-0.34201196	-1.5813571	0.028462999	0.3000324	0.953	3222	tags=40%, list=23%, signal=51%	
GSE6259_FLT3L_INDUCED_DEC205_POS_DC_VS_CD8_TCELL_DN	GSE6259_FLT3L_INDUCED_DEC205_POS_DC_VS_CD8_TCELL_DN		156	-0.47066298	-1.5807775	0.10865191	0.2991297	0.953	2304	tags=44%, list=16%, signal=51%	
GSE21063_WT_VS_NFATC1_KO_3H_ANTI_IGM_STIM_BCELL_DN	GSE21063_WT_VS_NFATC1_KO_3H_ANTI_IGM_STIM_BCELL_DN		171	-0.41434568	-1.5807747	0.057494868	0.29704306	0.953	1948	tags=33%, list=14%, signal=37%	
GSE17974_2H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_DN	GSE17974_2H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_DN		169	-0.4078198	-1.5791297	0.06326531	0.29820392	0.953	3317	tags=44%, list=23%, signal=57%	
GSE6674_CPG_VS_PL2_3_STIM_BCELL_UP	GSE6674_CPG_VS_PL2_3_STIM_BCELL_UP		165	-0.39995822	-1.5784057	0.049586777	0.29775533	0.953	3461	tags=45%, list=24%, signal=59%	
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_10H_DN	GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_10H_DN		158	-0.60102755	-1.5774213	0.13104838	0.29784063	0.956	2714	tags=59%, list=19%, signal=72%	
GSE45365_HEALTHY_VS_MCMV_INFECTION_CD8A_DC_IFNAR_KO_UP	GSE45365_HEALTHY_VS_MCMV_INFECTION_CD8A_DC_IFNAR_KO_UP		164	-0.3850873	-1.57736	0.040935673	0.29591283	0.956	3593	tags=43%, list=25%, signal=57%	
GSE42021_CD24HI_VS_CD24INT_TCONV_THYMUS_DN	GSE42021_CD24HI_VS_CD24INT_TCONV_THYMUS_DN		147	-0.4232527	-1.576365	0.078891255	0.29597175	0.957	2315	tags=38%, list=16%, signal=45%	
GSE9006_HEALTHY_VS_TYPE_2_DIABETES_PBMC_AT_DX_UP	GSE9006_HEALTHY_VS_TYPE_2_DIABETES_PBMC_AT_DX_UP		180	-0.4568682	-1.5743041	0.09677419	0.29832077	0.958	2664	tags=44%, list=19%, signal=54%	
GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_UP	GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_UP		157	-0.36112657	-1.5727596	0.037549406	0.29970333	0.958	3718	tags=43%, list=26%, signal=57%	
GSE36392_TYPE_2_MYELOID_VS_NEUTROPHIL_IL25_TREATED_LUNG_DN	GSE36392_TYPE_2_MYELOID_VS_NEUTROPHIL_IL25_TREATED_LUNG_DN		174	-0.34435973	-1.5719887	0.026156941	0.2992486	0.958	2945	tags=37%, list=21%, signal=46%	
GSE14415_INDUCED_TREG_VS_FAILED_INDUCED_TREG_UP	GSE14415_INDUCED_TREG_VS_FAILED_INDUCED_TREG_UP		160	-0.36672482	-1.5701278	0.048	0.301162	0.96	3552	tags=44%, list=25%, signal=58%	
GSE2706_UNSTIM_VS_8H_LPS_AND_R848_DC_UP	GSE2706_UNSTIM_VS_8H_LPS_AND_R848_DC_UP		176	-0.39923972	-1.5693425	0.062992126	0.30080798	0.962	2670	tags=37%, list=19%, signal=45%	
GSE23308_WT_VS_MINERALCORTICOID_REC_KO_MACROPHAGE_CORTICOSTERONE_TREATED_UP	GSE23308_WT_VS_MINERALCORTICOID_REC_KO_MACROPHAGE_CORTICOSTERONE_TREATED_UP		170	-0.3469139	-1.5668342	0.031936128	0.30401975	0.964	2454	tags=35%, list=17%, signal=41%	
GSE17721_CTRL_VS_PAM3CSK4_4H_BMDC_UP	GSE17721_CTRL_VS_PAM3CSK4_4H_BMDC_UP		173	-0.34023488	-1.5653719	0.028282829	0.3052723	0.964	3402	tags=40%, list=24%, signal=53%	
GSE30971_WBP7_HET_VS_KO_MACROPHAGE_4H_LPS_STIM_DN	GSE30971_WBP7_HET_VS_KO_MACROPHAGE_4H_LPS_STIM_DN		162	-0.3699163	-1.5642598	0.050301813	0.3055937	0.964	2732	tags=36%, list=19%, signal=44%	
GSE1432_CTRL_VS_IFNG_6H_MICROGLIA_DN	GSE1432_CTRL_VS_IFNG_6H_MICROGLIA_DN		166	-0.53535646	-1.5642248	0.12224449	0.30371097	0.964	2329	tags=48%, list=16%, signal=57%	
GSE9316_CD4_TCELL_BALBC_VS_TH17_ENRI_CD4_TCELL_SKG_PMA_IONO_STIM_FR4NEG_UP	GSE9316_CD4_TCELL_BALBC_VS_TH17_ENRI_CD4_TCELL_SKG_PMA_IONO_STIM_FR4NEG_UP		140	-0.38657716	-1.5634499	0.028455285	0.30324328	0.964	2495	tags=37%, list=18%, signal=45%	
GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_CD8_TCELL_DN	GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_CD8_TCELL_DN		174	-0.37390688	-1.5615216	0.068686865	0.30531567	0.964	2719	tags=34%, list=19%, signal=42%	
GSE7509_UNSTIM_VS_FCGRIIB_STIM_MONOCYTE_UP	GSE7509_UNSTIM_VS_FCGRIIB_STIM_MONOCYTE_UP		130	-0.41672343	-1.5608736	0.08416834	0.30476886	0.965	2955	tags=42%, list=21%, signal=53%	
GSE37534_UNTREATED_VS_PIOGLITAZONE_TREATED_CD4_TCELL_PPARG1_AND_FOXP3_TRASDUCED_DN	GSE37534_UNTREATED_VS_PIOGLITAZONE_TREATED_CD4_TCELL_PPARG1_AND_FOXP3_TRASDUCED_DN		162	-0.5096387	-1.5592346	0.11899791	0.30635035	0.966	2217	tags=43%, list=16%, signal=50%	
GSE33162_UNTREATED_VS_4H_LPS_STIM_HDAC3_KO_MACROPHAGE_UP	GSE33162_UNTREATED_VS_4H_LPS_STIM_HDAC3_KO_MACROPHAGE_UP		170	-0.3745438	-1.5586829	0.052953158	0.30562693	0.968	3221	tags=47%, list=23%, signal=60%	
GSE19888_CTRL_VS_TCELL_MEMBRANES_ACT_MAST_CELL_PRETREAT_A3R_INH_DN	GSE19888_CTRL_VS_TCELL_MEMBRANES_ACT_MAST_CELL_PRETREAT_A3R_INH_DN		161	-0.47383744	-1.5586035	0.10950413	0.30388695	0.968	2671	tags=53%, list=19%, signal=65%	
GSE19941_IL10_KO_VS_IL10_KO_AND_NFKBP50_KO_LPS_STIM_MACROPHAGE_DN	GSE19941_IL10_KO_VS_IL10_KO_AND_NFKBP50_KO_LPS_STIM_MACROPHAGE_DN		162	-0.35617068	-1.5581446	0.052734375	0.30294406	0.968	2717	tags=35%, list=19%, signal=43%	
GSE5455_EX_VIVO_VS_POST_24H_INCUBATION_MONOCYTES_FROM_TUMOR_BEARING_MOUSE_UP	GSE5455_EX_VIVO_VS_POST_24H_INCUBATION_MONOCYTES_FROM_TUMOR_BEARING_MOUSE_UP		164	-0.32793906	-1.5572683	0.022088353	0.30301672	0.968	2756	tags=35%, list=19%, signal=43%	
GSE2585_THYMIC_MACROPHAGE_VS_MTEC_UP	GSE2585_THYMIC_MACROPHAGE_VS_MTEC_UP		155	-0.33811554	-1.556623	0.014084507	0.3024376	0.968	3648	tags=43%, list=26%, signal=57%	
GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_CD8_TCELL_DN	GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_CD8_TCELL_DN		174	-0.3982525	-1.5556505	0.088757396	0.3027595	0.968	2531	tags=39%, list=18%, signal=47%	
GSE41867_NAIVE_VS_DAY15_LCMV_EFFECTOR_CD8_TCELL_UP	GSE41867_NAIVE_VS_DAY15_LCMV_EFFECTOR_CD8_TCELL_UP		173	-0.35672626	-1.5555549	0.037475344	0.3011903	0.968	2664	tags=35%, list=19%, signal=43%	
GSE6092_CTRL_VS_BORRELIA_BIRGDOFERI_INF_ENDOTHELIAL_CELL_UP	GSE6092_CTRL_VS_BORRELIA_BIRGDOFERI_INF_ENDOTHELIAL_CELL_UP		129	-0.3995518	-1.5551248	0.052953158	0.30030757	0.968	2679	tags=36%, list=19%, signal=44%	
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_2H_CD4_TCELL_UP	GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_2H_CD4_TCELL_UP		151	-0.3284012	-1.5547442	0.022494888	0.29935634	0.968	2876	tags=32%, list=20%, signal=40%	
GSE26030_TH1_VS_TH17_RESTIMULATED_DAY5_POST_POLARIZATION_UP	GSE26030_TH1_VS_TH17_RESTIMULATED_DAY5_POST_POLARIZATION_UP		146	-0.4344866	-1.5545022	0.11717172	0.29814366	0.969	2647	tags=40%, list=19%, signal=48%	
GSE40443_INDUCED_VS_TOTAL_TREG_DN	GSE40443_INDUCED_VS_TOTAL_TREG_DN		172	-0.3362016	-1.5524398	0.04897959	0.30072996	0.972	2938	tags=35%, list=21%, signal=44%	
GSE23505_UNTREATED_VS_4DAY_IL6_IL1_TREATED_CD4_TCELL_UP	GSE23505_UNTREATED_VS_4DAY_IL6_IL1_TREATED_CD4_TCELL_UP		170	-0.39208847	-1.5509604	0.05421687	0.3019579	0.972	3667	tags=46%, list=26%, signal=61%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_18H_UP	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_18H_UP		175	-0.38086727	-1.5506736	0.08070866	0.3008181	0.972	2807	tags=42%, list=20%, signal=51%	
GSE29617_CTRL_VS_TIV_FLU_VACCINE_PBMC_2008_DN	GSE29617_CTRL_VS_TIV_FLU_VACCINE_PBMC_2008_DN		167	-0.4310719	-1.549377	0.08577406	0.30166036	0.972	2394	tags=43%, list=17%, signal=51%	
GSE45365_WT_VS_IFNAR_KO_CD8A_DC_UP	GSE45365_WT_VS_IFNAR_KO_CD8A_DC_UP		163	-0.39928067	-1.5493755	0.07722772	0.2999464	0.972	3326	tags=45%, list=23%, signal=58%	
GSE22601_CD4_SINGLE_POSITIVE_VS_CD8_SINGLE_POSITIVE_THYMOCYTE_UP	GSE22601_CD4_SINGLE_POSITIVE_VS_CD8_SINGLE_POSITIVE_THYMOCYTE_UP		172	-0.3482505	-1.5454919	0.048780486	0.30649295	0.974	2633	tags=34%, list=19%, signal=42%	
GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_IL12_CD8_TCELL_DN	GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_IL12_CD8_TCELL_DN		170	-0.38922986	-1.5453573	0.08074534	0.30507353	0.974	3149	tags=44%, list=22%, signal=55%	
GSE17721_CTRL_VS_GARDIQUIMOD_12H_BMDC_UP	GSE17721_CTRL_VS_GARDIQUIMOD_12H_BMDC_UP		161	-0.3377175	-1.5450065	0.03125	0.30407813	0.974	3016	tags=40%, list=21%, signal=50%	
GSE2770_IL4_ACT_VS_ACT_CD4_TCELL_2H_UP	GSE2770_IL4_ACT_VS_ACT_CD4_TCELL_2H_UP		170	-0.41299912	-1.5414648	0.08669355	0.30998325	0.977	2885	tags=41%, list=20%, signal=51%	
GSE17721_LPS_VS_GARDIQUIMOD_24H_BMDC_UP	GSE17721_LPS_VS_GARDIQUIMOD_24H_BMDC_UP		162	-0.31390828	-1.5407116	0.01923077	0.31000873	0.977	2425	tags=29%, list=17%, signal=35%	
GSE19888_ADENOSINE_A3R_ACT_VS_A3R_ACT_WITH_A3R_INH_PRETREATMENT_IN_MAST_CELL_UP	GSE19888_ADENOSINE_A3R_ACT_VS_A3R_ACT_WITH_A3R_INH_PRETREATMENT_IN_MAST_CELL_UP		158	-0.38300374	-1.5392333	0.05957447	0.31132057	0.978	4026	tags=53%, list=28%, signal=73%	
GSE24210_CTRL_VS_IL35_TREATED_TCONV_CD4_TCELL_DN	GSE24210_CTRL_VS_IL35_TREATED_TCONV_CD4_TCELL_DN		168	-0.37977865	-1.5389626	0.08070866	0.3101649	0.979	3558	tags=45%, list=25%, signal=60%	
GSE42021_CD24INT_TREG_VS_CD24INT_TCONV_THYMUS_UP	GSE42021_CD24INT_TREG_VS_CD24INT_TCONV_THYMUS_UP		171	-0.39329308	-1.5351769	0.09467456	0.3165051	0.981	3181	tags=42%, list=22%, signal=54%	
GSE17974_1H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_DN	GSE17974_1H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_DN		177	-0.36613852	-1.5338187	0.07707911	0.3176982	0.981	3201	tags=38%, list=23%, signal=48%	
GSE15330_MEGAKARYOCYTE_ERYTHROID_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_IKAROS_KO_UP	GSE15330_MEGAKARYOCYTE_ERYTHROID_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_IKAROS_KO_UP		174	-0.34662575	-1.5318035	0.042944785	0.32037893	0.981	2668	tags=37%, list=19%, signal=45%	
GSE10239_NAIVE_VS_KLRG1INT_EFF_CD8_TCELL_DN	GSE10239_NAIVE_VS_KLRG1INT_EFF_CD8_TCELL_DN		167	-0.3433238	-1.531574	0.025157232	0.3190987	0.981	2839	tags=34%, list=20%, signal=41%	
GSE40274_GATA1_VS_FOXP3_AND_GATA1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	GSE40274_GATA1_VS_FOXP3_AND_GATA1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP		167	-0.299598	-1.5309154	0.016	0.31894234	0.981	1462	tags=21%, list=10%, signal=23%	
GSE17974_1.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_DN	GSE17974_1.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_DN		169	-0.34710285	-1.5298074	0.046413504	0.31956625	0.982	1960	tags=28%, list=14%, signal=32%	
GSE40274_CTRL_VS_SATB1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	GSE40274_CTRL_VS_SATB1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP		149	-0.33035362	-1.5293442	0.020576132	0.31899208	0.982	2494	tags=30%, list=18%, signal=35%	
GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_45MIN_DN	GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_45MIN_DN		163	-0.3382355	-1.528478	0.038793102	0.3192992	0.982	2056	tags=30%, list=14%, signal=35%	
GSE17721_0.5H_VS_8H_LPS_BMDC_UP	GSE17721_0.5H_VS_8H_LPS_BMDC_UP		176	-0.32894808	-1.5255907	0.047058824	0.32387796	0.984	2124	tags=29%, list=15%, signal=34%	
GSE22886_NAIVE_BCELL_VS_BLOOD_PLASMA_CELL_DN	GSE22886_NAIVE_BCELL_VS_BLOOD_PLASMA_CELL_DN		173	-0.35153773	-1.5253264	0.04897959	0.3227909	0.984	2074	tags=30%, list=15%, signal=35%	
GSE29617_CTRL_VS_DAY7_TIV_FLU_VACCINE_PBMC_2008_DN	GSE29617_CTRL_VS_DAY7_TIV_FLU_VACCINE_PBMC_2008_DN		153	-0.37092602	-1.5248673	0.0787234	0.32213125	0.984	3128	tags=45%, list=22%, signal=57%	
GSE23308_CTRL_VS_CORTICOSTERONE_TREATED_MACROPHAGE_MINERALCORTICOID_REC_KO_UP	GSE23308_CTRL_VS_CORTICOSTERONE_TREATED_MACROPHAGE_MINERALCORTICOID_REC_KO_UP		167	-0.33610085	-1.5247753	0.056751467	0.320695	0.984	2593	tags=34%, list=18%, signal=41%	
GSE21546_ELK1_KO_VS_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_UP	GSE21546_ELK1_KO_VS_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_UP		153	-0.44820607	-1.5235533	0.12681913	0.32172832	0.984	2669	tags=44%, list=19%, signal=53%	
GSE5679_PPARG_LIGAND_ROSIGLITAZONE_VS_RARA_AGONIST_AM580_TREATED_DC_UP	GSE5679_PPARG_LIGAND_ROSIGLITAZONE_VS_RARA_AGONIST_AM580_TREATED_DC_UP		162	-0.32094648	-1.5227981	0.04637097	0.3217537	0.984	2772	tags=34%, list=20%, signal=42%	
GSE6259_DEC205_POS_DC_VS_BCELL_DN	GSE6259_DEC205_POS_DC_VS_BCELL_DN		152	-0.4121032	-1.5227363	0.1002004	0.32023236	0.984	2280	tags=34%, list=16%, signal=40%	
