NAME	TITLE	SCORE	
ZBTB34	zinc finger and BTB domain containing 34 [Source:HGNC Symbol;Acc:HGNC:31446]	0.5751644	
CDC42BPA	CDC42 binding protein kinase alpha [Source:HGNC Symbol;Acc:HGNC:1737]	0.5744848	
ALKBH1	alkB homolog 1, histone H2A dioxygenase [Source:HGNC Symbol;Acc:HGNC:17911]	0.5741934	
MAMLD1	mastermind like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:2568]	0.5727271	
EIF4E	eukaryotic translation initiation factor 4E [Source:HGNC Symbol;Acc:HGNC:3287]	0.57205427	
DNMBP	dynamin binding protein [Source:HGNC Symbol;Acc:HGNC:30373]	0.571242	
MMP19	matrix metallopeptidase 19 [Source:HGNC Symbol;Acc:HGNC:7165]	0.57116723	
YTHDF2	YTH N6-methyladenosine RNA binding protein F2 [Source:HGNC Symbol;Acc:HGNC:31675]	0.57078785	
PWWP2A	PWWP domain containing 2A [Source:HGNC Symbol;Acc:HGNC:29406]	0.5703674	
PUS1	pseudouridine synthase 1 [Source:HGNC Symbol;Acc:HGNC:15508]	0.5696772	
ZBTB25	zinc finger and BTB domain containing 25 [Source:HGNC Symbol;Acc:HGNC:13112]	0.56928056	
ANKRD18A	ankyrin repeat domain 18A [Source:HGNC Symbol;Acc:HGNC:23643]	0.56840545	
FBXO38	F-box protein 38 [Source:HGNC Symbol;Acc:HGNC:28844]	0.56820965	
PBRM1	polybromo 1 [Source:HGNC Symbol;Acc:HGNC:30064]	0.5680956	
ARHGAP10	Rho GTPase activating protein 10 [Source:HGNC Symbol;Acc:HGNC:26099]	0.5675683	
SLC7A5	solute carrier family 7 member 5 [Source:HGNC Symbol;Acc:HGNC:11063]	0.5658635	
ANKLE2	ankyrin repeat and LEM domain containing 2 [Source:HGNC Symbol;Acc:HGNC:29101]	0.56540954	
E2F3	E2F transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:3115]	0.56505305	
GTDC1	glycosyltransferase like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20887]	0.56457055	
FHL2	four and a half LIM domains 2 [Source:HGNC Symbol;Acc:HGNC:3703]	0.5645095	
VHL	von Hippel-Lindau tumor suppressor [Source:HGNC Symbol;Acc:HGNC:12687]	0.56434315	
ATP13A3	ATPase 13A3 [Source:HGNC Symbol;Acc:HGNC:24113]	0.5640286	
PHTF1	putative homeodomain transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:8939]	0.56389356	
RRAGC	Ras related GTP binding C [Source:HGNC Symbol;Acc:HGNC:19902]	0.5636064	
LRCH3	leucine rich repeats and calponin homology domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28637]	0.5632078	
EMD	emerin [Source:HGNC Symbol;Acc:HGNC:3331]	0.5631877	
PSME4	proteasome activator subunit 4 [Source:HGNC Symbol;Acc:HGNC:20635]	0.56308025	
PHAX	phosphorylated adaptor for RNA export [Source:HGNC Symbol;Acc:HGNC:10241]	0.5618037	
CCDC88A	coiled-coil domain containing 88A [Source:HGNC Symbol;Acc:HGNC:25523]	0.56110513	
SH3PXD2B	SH3 and PX domains 2B [Source:HGNC Symbol;Acc:HGNC:29242]	0.56103754	
ATRN	attractin [Source:HGNC Symbol;Acc:HGNC:885]	0.5608185	
HPS6	HPS6 biogenesis of lysosomal organelles complex 2 subunit 3 [Source:HGNC Symbol;Acc:HGNC:18817]	0.5607883	
RALGAPB	Ral GTPase activating protein non-catalytic subunit beta [Source:HGNC Symbol;Acc:HGNC:29221]	0.56039655	
THUMPD2	THUMP domain containing 2 [Source:HGNC Symbol;Acc:HGNC:14890]	0.5586751	
TPM4	tropomyosin 4 [Source:HGNC Symbol;Acc:HGNC:12013]	0.5580044	
PPP4R2	protein phosphatase 4 regulatory subunit 2 [Source:HGNC Symbol;Acc:HGNC:18296]	0.5572341	
SLC35E4	solute carrier family 35 member E4 [Source:HGNC Symbol;Acc:HGNC:17058]	0.5568923	
SEC24B	SEC24 homolog B, COPII coat complex component [Source:HGNC Symbol;Acc:HGNC:10704]	0.55633324	
CDK5RAP2	CDK5 regulatory subunit associated protein 2 [Source:HGNC Symbol;Acc:HGNC:18672]	0.55608314	
ZBTB40	zinc finger and BTB domain containing 40 [Source:HGNC Symbol;Acc:HGNC:29045]	0.55580217	
ELL2	elongation factor for RNA polymerase II 2 [Source:HGNC Symbol;Acc:HGNC:17064]	0.55448794	
POLR1C	RNA polymerase I and III subunit C [Source:HGNC Symbol;Acc:HGNC:20194]	0.5541166	
NUP98	nucleoporin 98 and 96 precursor [Source:HGNC Symbol;Acc:HGNC:8068]	0.5540172	
PRPF38B	pre-mRNA processing factor 38B [Source:HGNC Symbol;Acc:HGNC:25512]	0.5537836	
OGT	O-linked N-acetylglucosamine (GlcNAc) transferase [Source:HGNC Symbol;Acc:HGNC:8127]	0.553771	
ARHGEF2	Rho/Rac guanine nucleotide exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:682]	0.5536889	
SLC16A8	solute carrier family 16 member 8 [Source:HGNC Symbol;Acc:HGNC:16270]	0.55312943	
SOWAHC	sosondowah ankyrin repeat domain family member C [Source:HGNC Symbol;Acc:HGNC:26149]	0.55270225	
SERPINB2	serpin family B member 2 [Source:HGNC Symbol;Acc:HGNC:8584]	0.5526415	
PTGDR	prostaglandin D2 receptor [Source:HGNC Symbol;Acc:HGNC:9591]	0.5525358	
USP47	ubiquitin specific peptidase 47 [Source:HGNC Symbol;Acc:HGNC:20076]	0.55221695	
KCNG1	potassium voltage-gated channel modifier subfamily G member 1 [Source:HGNC Symbol;Acc:HGNC:6248]	0.5521088	
PIKFYVE	phosphoinositide kinase, FYVE-type zinc finger containing [Source:HGNC Symbol;Acc:HGNC:23785]	0.551668	
LUC7L	LUC7 like [Source:HGNC Symbol;Acc:HGNC:6723]	0.551637	
HGS	hepatocyte growth factor-regulated tyrosine kinase substrate [Source:HGNC Symbol;Acc:HGNC:4897]	0.55150765	
KDM5A	lysine demethylase 5A [Source:HGNC Symbol;Acc:HGNC:9886]	0.5513491	
STAG1	STAG1 cohesin complex component [Source:HGNC Symbol;Acc:HGNC:11354]	0.5511064	
SH2D4A	SH2 domain containing 4A [Source:HGNC Symbol;Acc:HGNC:26102]	0.55058604	
JOSD1	Josephin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28953]	0.5499256	
SOCS6	suppressor of cytokine signaling 6 [Source:HGNC Symbol;Acc:HGNC:16833]	0.549576	
ALKAL2	ALK and LTK ligand 2 [Source:HGNC Symbol;Acc:HGNC:27683]	0.5494073	
PNPLA1	patatin like phospholipase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21246]	0.5492171	
CANT1	calcium activated nucleotidase 1 [Source:HGNC Symbol;Acc:HGNC:19721]	0.5490184	
TMEM198B	transmembrane protein 198B (pseudogene) [Source:HGNC Symbol;Acc:HGNC:43629]	0.5489421	
TUBB6	tubulin beta 6 class V [Source:HGNC Symbol;Acc:HGNC:20776]	0.54862654	
ADAMTS2	ADAM metallopeptidase with thrombospondin type 1 motif 2 [Source:HGNC Symbol;Acc:HGNC:218]	0.54858375	
LUCAT1	lung cancer associated transcript 1 [Source:HGNC Symbol;Acc:HGNC:48498]	0.5485803	
SPRY2	sprouty RTK signaling antagonist 2 [Source:HGNC Symbol;Acc:HGNC:11270]	0.54805493	
LINC01547	long intergenic non-protein coding RNA 1547 [Source:HGNC Symbol;Acc:HGNC:15707]	0.54785913	
TLR2	toll like receptor 2 [Source:HGNC Symbol;Acc:HGNC:11848]	0.54704595	
ZBTB17	zinc finger and BTB domain containing 17 [Source:HGNC Symbol;Acc:HGNC:12936]	0.54689527	
SMURF1	SMAD specific E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:16807]	0.5464653	
ZNF697	zinc finger protein 697 [Source:HGNC Symbol;Acc:HGNC:32034]	0.5463769	
WDR82	WD repeat domain 82 [Source:HGNC Symbol;Acc:HGNC:28826]	0.54620934	
DOT1L	DOT1 like histone lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:24948]	0.54615325	
RRP8	ribosomal RNA processing 8 [Source:HGNC Symbol;Acc:HGNC:29030]	0.5461519	
DACH1	dachshund family transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:2663]	0.54598993	
AK4	adenylate kinase 4 [Source:HGNC Symbol;Acc:HGNC:363]	0.5459699	
RUNX1	RUNX family transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:10471]	0.54488844	
ZFAND6	zinc finger AN1-type containing 6 [Source:HGNC Symbol;Acc:HGNC:30164]	0.54479605	
NME6	NME/NM23 nucleoside diphosphate kinase 6 [Source:HGNC Symbol;Acc:HGNC:20567]	0.54441375	
CUL3	cullin 3 [Source:HGNC Symbol;Acc:HGNC:2553]	0.5443326	
EPC1	enhancer of polycomb homolog 1 [Source:HGNC Symbol;Acc:HGNC:19876]	0.5439729	
CHM	CHM Rab escort protein [Source:HGNC Symbol;Acc:HGNC:1940]	0.543503	
TBC1D2B	TBC1 domain family member 2B [Source:HGNC Symbol;Acc:HGNC:29183]	0.54305655	
PSPC1	paraspeckle component 1 [Source:HGNC Symbol;Acc:HGNC:20320]	0.54262584	
RNF2	ring finger protein 2 [Source:HGNC Symbol;Acc:HGNC:10061]	0.5422884	
WDR1	WD repeat domain 1 [Source:HGNC Symbol;Acc:HGNC:12754]	0.54205793	
ZNF333	zinc finger protein 333 [Source:HGNC Symbol;Acc:HGNC:15624]	0.5420291	
NSMCE2	NSE2 (MMS21) homolog, SMC5-SMC6 complex SUMO ligase [Source:HGNC Symbol;Acc:HGNC:26513]	0.54175854	
MTMR3	myotubularin related protein 3 [Source:HGNC Symbol;Acc:HGNC:7451]	0.5411509	
ZBTB1	zinc finger and BTB domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20259]	0.54108137	
ZFAT	zinc finger and AT-hook domain containing [Source:HGNC Symbol;Acc:HGNC:19899]	0.54099953	
ARFGEF1	ADP ribosylation factor guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:15772]	0.540975	
SREK1	splicing regulatory glutamic acid and lysine rich protein 1 [Source:HGNC Symbol;Acc:HGNC:17882]	0.5408157	
ATG7	autophagy related 7 [Source:HGNC Symbol;Acc:HGNC:16935]	0.5398043	
MAP2K1	mitogen-activated protein kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:6840]	0.5396306	
SEMA6B	semaphorin 6B [Source:HGNC Symbol;Acc:HGNC:10739]	0.5393946	
KCMF1	potassium channel modulatory factor 1 [Source:HGNC Symbol;Acc:HGNC:20589]	0.5393863	
SLC6A6	solute carrier family 6 member 6 [Source:HGNC Symbol;Acc:HGNC:11052]	0.53924894	
EIF3J	eukaryotic translation initiation factor 3 subunit J [Source:HGNC Symbol;Acc:HGNC:3270]	0.53855616	
WDR20	WD repeat domain 20 [Source:HGNC Symbol;Acc:HGNC:19667]	0.53812313	
NDUFA4L2	NDUFA4 mitochondrial complex associated like 2 [Source:HGNC Symbol;Acc:HGNC:29836]	0.5380848	
FRA10AC1	FRA10A associated CGG repeat 1 [Source:HGNC Symbol;Acc:HGNC:1162]	0.5376494	
HCG25	HLA complex group 25 [Source:HGNC Symbol;Acc:HGNC:20196]	0.5372851	
PRDM10	PR/SET domain 10 [Source:HGNC Symbol;Acc:HGNC:13995]	0.53721213	
TAB2	TGF-beta activated kinase 1 (MAP3K7) binding protein 2 [Source:HGNC Symbol;Acc:HGNC:17075]	0.5369913	
THOC1	THO complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:19070]	0.53658694	
POLR2B	RNA polymerase II subunit B [Source:HGNC Symbol;Acc:HGNC:9188]	0.53604764	
FAM120B	family with sequence similarity 120 member B [Source:HGNC Symbol;Acc:HGNC:21109]	0.5360064	
ERN1	endoplasmic reticulum to nucleus signaling 1 [Source:HGNC Symbol;Acc:HGNC:3449]	0.53558165	
SP3	Sp3 transcription factor [Source:HGNC Symbol;Acc:HGNC:11208]	0.5354444	
TNKS1BP1	tankyrase 1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:19081]	0.5352238	
FABP5	fatty acid binding protein 5 [Source:HGNC Symbol;Acc:HGNC:3560]	0.53443485	
WDFY3	WD repeat and FYVE domain containing 3 [Source:HGNC Symbol;Acc:HGNC:20751]	0.53428406	
IKBKB	inhibitor of nuclear factor kappa B kinase subunit beta [Source:HGNC Symbol;Acc:HGNC:5960]	0.53394264	
PEAK1	pseudopodium enriched atypical kinase 1 [Source:HGNC Symbol;Acc:HGNC:29431]	0.5336467	
PPM1D	protein phosphatase, Mg2+/Mn2+ dependent 1D [Source:HGNC Symbol;Acc:HGNC:9277]	0.5335042	
ANGPT4	angiopoietin 4 [Source:HGNC Symbol;Acc:HGNC:487]	0.53337526	
LPIN1	lipin 1 [Source:HGNC Symbol;Acc:HGNC:13345]	0.5333674	
ANTXR2	ANTXR cell adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:21732]	0.5333392	
STX1A	syntaxin 1A [Source:HGNC Symbol;Acc:HGNC:11433]	0.53255796	
RAI14	retinoic acid induced 14 [Source:HGNC Symbol;Acc:HGNC:14873]	0.5323414	
INO80B-WBP1	INO80B-WBP1 readthrough (NMD candidate) [Source:HGNC Symbol;Acc:HGNC:49199]	0.53228897	
MAPK6	mitogen-activated protein kinase 6 [Source:HGNC Symbol;Acc:HGNC:6879]	0.5314786	
MAPK8	mitogen-activated protein kinase 8 [Source:HGNC Symbol;Acc:HGNC:6881]	0.53118813	
CCNT1	cyclin T1 [Source:HGNC Symbol;Acc:HGNC:1599]	0.53086853	
SH2D2A	SH2 domain containing 2A [Source:HGNC Symbol;Acc:HGNC:10821]	0.5301346	
YTHDF1	YTH N6-methyladenosine RNA binding protein F1 [Source:HGNC Symbol;Acc:HGNC:15867]	0.5297276	
SPTY2D1	SPT2 chromatin protein domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26818]	0.5296097	
MAP4K3	mitogen-activated protein kinase kinase kinase kinase 3 [Source:HGNC Symbol;Acc:HGNC:6865]	0.52929807	
DNAJC3	DnaJ heat shock protein family (Hsp40) member C3 [Source:HGNC Symbol;Acc:HGNC:9439]	0.5291316	
CLINT1	clathrin interactor 1 [Source:HGNC Symbol;Acc:HGNC:23186]	0.5290699	
DIAPH2	diaphanous related formin 2 [Source:HGNC Symbol;Acc:HGNC:2877]	0.52904624	
LAMC1	laminin subunit gamma 1 [Source:HGNC Symbol;Acc:HGNC:6492]	0.5290335	
DHX15	DEAH-box helicase 15 [Source:HGNC Symbol;Acc:HGNC:2738]	0.5289701	
MIR4485	microRNA 4485 [Source:HGNC Symbol;Acc:HGNC:41628]	0.52828205	
FEM1B	fem-1 homolog B [Source:HGNC Symbol;Acc:HGNC:3649]	0.52816767	
GCNA	germ cell nuclear acidic peptidase [Source:HGNC Symbol;Acc:HGNC:15805]	0.52816683	
POP1	POP1 homolog, ribonuclease P/MRP subunit [Source:HGNC Symbol;Acc:HGNC:30129]	0.5281439	
ELMO3	engulfment and cell motility 3 [Source:HGNC Symbol;Acc:HGNC:17289]	0.5274201	
TRMO	tRNA methyltransferase O [Source:HGNC Symbol;Acc:HGNC:30967]	0.527189	
RNF25	ring finger protein 25 [Source:HGNC Symbol;Acc:HGNC:14662]	0.52668303	
CRKL	CRK like proto-oncogene, adaptor protein [Source:HGNC Symbol;Acc:HGNC:2363]	0.52620906	
SLC22A15	solute carrier family 22 member 15 [Source:HGNC Symbol;Acc:HGNC:20301]	0.5258334	
NCOA5	nuclear receptor coactivator 5 [Source:HGNC Symbol;Acc:HGNC:15909]	0.52496797	
CCL24	C-C motif chemokine ligand 24 [Source:HGNC Symbol;Acc:HGNC:10623]	0.5242418	
CDK9	cyclin dependent kinase 9 [Source:HGNC Symbol;Acc:HGNC:1780]	0.52401215	
MIR22HG	MIR22 host gene [Source:HGNC Symbol;Acc:HGNC:28219]	0.5239064	
UBE2E2	ubiquitin conjugating enzyme E2 E2 [Source:HGNC Symbol;Acc:HGNC:12478]	0.5236523	
TRIB3	tribbles pseudokinase 3 [Source:HGNC Symbol;Acc:HGNC:16228]	0.5235789	
TPST1	tyrosylprotein sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:12020]	0.52293247	
ANXA1	annexin A1 [Source:HGNC Symbol;Acc:HGNC:533]	0.522809	
INPP5B	inositol polyphosphate-5-phosphatase B [Source:HGNC Symbol;Acc:HGNC:6077]	0.5226786	
NDUFAF7	NADH:ubiquinone oxidoreductase complex assembly factor 7 [Source:HGNC Symbol;Acc:HGNC:28816]	0.52181846	
PANK3	pantothenate kinase 3 [Source:HGNC Symbol;Acc:HGNC:19365]	0.52112585	
ZNF438	zinc finger protein 438 [Source:HGNC Symbol;Acc:HGNC:21029]	0.52087384	
ZNF319	zinc finger protein 319 [Source:HGNC Symbol;Acc:HGNC:13644]	0.520792	
HMGB2	high mobility group box 2 [Source:HGNC Symbol;Acc:HGNC:5000]	0.520671	
GNA12	G protein subunit alpha 12 [Source:HGNC Symbol;Acc:HGNC:4380]	0.520544	
RPL5P28	ribosomal protein L5 pseudogene 28 [Source:HGNC Symbol;Acc:HGNC:36827]	0.5204455	
SAMD4B	sterile alpha motif domain containing 4B [Source:HGNC Symbol;Acc:HGNC:25492]	0.5203467	
PMM2	phosphomannomutase 2 [Source:HGNC Symbol;Acc:HGNC:9115]	0.5199452	
UBE2H	ubiquitin conjugating enzyme E2 H [Source:HGNC Symbol;Acc:HGNC:12484]	0.5198617	
MSANTD3-TMEFF1	MSANTD3-TMEFF1 readthrough [Source:HGNC Symbol;Acc:HGNC:38838]	0.5197417	
SPAG9	sperm associated antigen 9 [Source:HGNC Symbol;Acc:HGNC:14524]	0.51967484	
TRIM27	tripartite motif containing 27 [Source:HGNC Symbol;Acc:HGNC:9975]	0.5193011	
PPP4R3A	protein phosphatase 4 regulatory subunit 3A [Source:HGNC Symbol;Acc:HGNC:20219]	0.5187845	
FCAR	Fc alpha receptor [Source:HGNC Symbol;Acc:HGNC:3608]	0.5183085	
GJA3	gap junction protein alpha 3 [Source:HGNC Symbol;Acc:HGNC:4277]	0.5174406	
GNAQ	G protein subunit alpha q [Source:HGNC Symbol;Acc:HGNC:4390]	0.5172644	
KCNJ15	potassium inwardly rectifying channel subfamily J member 15 [Source:HGNC Symbol;Acc:HGNC:6261]	0.5170916	
C3orf18	chromosome 3 open reading frame 18 [Source:HGNC Symbol;Acc:HGNC:24837]	0.51700497	
TAOK1	TAO kinase 1 [Source:HGNC Symbol;Acc:HGNC:29259]	0.5165582	
PYROXD1	pyridine nucleotide-disulphide oxidoreductase domain 1 [Source:HGNC Symbol;Acc:HGNC:26162]	0.5163906	
FUBP1	far upstream element binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4004]	0.51623815	
RABEP1	rabaptin, RAB GTPase binding effector protein 1 [Source:HGNC Symbol;Acc:HGNC:17677]	0.51604205	
UBALD1	UBA like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29576]	0.5158319	
UBE2E1	ubiquitin conjugating enzyme E2 E1 [Source:HGNC Symbol;Acc:HGNC:12477]	0.51579624	
MTMR7	myotubularin related protein 7 [Source:HGNC Symbol;Acc:HGNC:7454]	0.5156749	
USP12	ubiquitin specific peptidase 12 [Source:HGNC Symbol;Acc:HGNC:20485]	0.5153934	
FNDC4	fibronectin type III domain containing 4 [Source:HGNC Symbol;Acc:HGNC:20239]	0.51446825	
DCUN1D5	defective in cullin neddylation 1 domain containing 5 [Source:HGNC Symbol;Acc:HGNC:28409]	0.5143384	
DDX55	DEAD-box helicase 55 [Source:HGNC Symbol;Acc:HGNC:20085]	0.51430815	
PPIF	peptidylprolyl isomerase F [Source:HGNC Symbol;Acc:HGNC:9259]	0.5142913	
PROSER2	proline and serine rich 2 [Source:HGNC Symbol;Acc:HGNC:23728]	0.514211	
URB2	URB2 ribosome biogenesis homolog [Source:HGNC Symbol;Acc:HGNC:28967]	0.51418555	
XRCC4	X-ray repair cross complementing 4 [Source:HGNC Symbol;Acc:HGNC:12831]	0.51399314	
SCAF8	SR-related CTD associated factor 8 [Source:HGNC Symbol;Acc:HGNC:20959]	0.51396996	
SACS	sacsin molecular chaperone [Source:HGNC Symbol;Acc:HGNC:10519]	0.51386815	
SENP5	SUMO specific peptidase 5 [Source:HGNC Symbol;Acc:HGNC:28407]	0.5137986	
ABL2	ABL proto-oncogene 2, non-receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:77]	0.5137862	
ZNF460-AS1	ZNF460 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:53774]	0.51316684	
LOXL4	lysyl oxidase like 4 [Source:HGNC Symbol;Acc:HGNC:17171]	0.5129663	
APC	APC regulator of WNT signaling pathway [Source:HGNC Symbol;Acc:HGNC:583]	0.51275516	
SLC20A2	solute carrier family 20 member 2 [Source:HGNC Symbol;Acc:HGNC:10947]	0.5119848	
GPR37L1	G protein-coupled receptor 37 like 1 [Source:HGNC Symbol;Acc:HGNC:14923]	0.5109106	
CTBP2	C-terminal binding protein 2 [Source:HGNC Symbol;Acc:HGNC:2495]	0.510335	
OSGIN1	oxidative stress induced growth inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:30093]	0.5101509	
CENPF	centromere protein F [Source:HGNC Symbol;Acc:HGNC:1857]	0.5101326	
NORAD	non-coding RNA activated by DNA damage [Source:HGNC Symbol;Acc:HGNC:44311]	0.50995904	
SLC7A6OS	solute carrier family 7 member 6 opposite strand [Source:HGNC Symbol;Acc:HGNC:25807]	0.50995326	
FBXO30	F-box protein 30 [Source:HGNC Symbol;Acc:HGNC:15600]	0.5099214	
TNFSF14	TNF superfamily member 14 [Source:HGNC Symbol;Acc:HGNC:11930]	0.50985146	
E2F6	E2F transcription factor 6 [Source:HGNC Symbol;Acc:HGNC:3120]	0.5094104	
SERPINF1	serpin family F member 1 [Source:HGNC Symbol;Acc:HGNC:8824]	0.50937855	
SLC39A8	solute carrier family 39 member 8 [Source:HGNC Symbol;Acc:HGNC:20862]	0.50862867	
MAFK	MAF bZIP transcription factor K [Source:HGNC Symbol;Acc:HGNC:6782]	0.50851935	
SAMSN1	SAM domain, SH3 domain and nuclear localization signals 1 [Source:HGNC Symbol;Acc:HGNC:10528]	0.50849205	
CTTNBP2NL	CTTNBP2 N-terminal like [Source:HGNC Symbol;Acc:HGNC:25330]	0.50847846	
UPF1	UPF1 RNA helicase and ATPase [Source:HGNC Symbol;Acc:HGNC:9962]	0.50798887	
PPP4R3B	protein phosphatase 4 regulatory subunit 3B [Source:HGNC Symbol;Acc:HGNC:29267]	0.5069959	
DDIT3	DNA damage inducible transcript 3 [Source:HGNC Symbol;Acc:HGNC:2726]	0.50695926	
CCT5	chaperonin containing TCP1 subunit 5 [Source:HGNC Symbol;Acc:HGNC:1618]	0.5067935	
LIMA1	LIM domain and actin binding 1 [Source:HGNC Symbol;Acc:HGNC:24636]	0.5067625	
CCDC71	coiled-coil domain containing 71 [Source:HGNC Symbol;Acc:HGNC:25760]	0.50589585	
ARHGAP24	Rho GTPase activating protein 24 [Source:HGNC Symbol;Acc:HGNC:25361]	0.5055683	
KHNYN	KH and NYN domain containing [Source:HGNC Symbol;Acc:HGNC:20166]	0.50542873	
GPT2	glutamic--pyruvic transaminase 2 [Source:HGNC Symbol;Acc:HGNC:18062]	0.5053662	
LRMDA	leucine rich melanocyte differentiation associated [Source:HGNC Symbol;Acc:HGNC:23405]	0.50504076	
SEC24D	SEC24 homolog D, COPII coat complex component [Source:HGNC Symbol;Acc:HGNC:10706]	0.50499976	
POGZ	pogo transposable element derived with ZNF domain [Source:HGNC Symbol;Acc:HGNC:18801]	0.5046274	
SLC12A6	solute carrier family 12 member 6 [Source:HGNC Symbol;Acc:HGNC:10914]	0.50449127	
HIPK2	homeodomain interacting protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:14402]	0.5042969	
AOC2	amine oxidase copper containing 2 [Source:HGNC Symbol;Acc:HGNC:549]	0.5042914	
TNFAIP6	TNF alpha induced protein 6 [Source:HGNC Symbol;Acc:HGNC:11898]	0.50395495	
FJX1	four-jointed box kinase 1 [Source:HGNC Symbol;Acc:HGNC:17166]	0.5033954	
SPACA6	sperm acrosome associated 6 [Source:HGNC Symbol;Acc:HGNC:27113]	0.5031003	
SDC4	syndecan 4 [Source:HGNC Symbol;Acc:HGNC:10661]	0.50256014	
LAMB3	laminin subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:6490]	0.5025118	
USP9X	ubiquitin specific peptidase 9 X-linked [Source:HGNC Symbol;Acc:HGNC:12632]	0.50239253	
CSNK1A1	casein kinase 1 alpha 1 [Source:HGNC Symbol;Acc:HGNC:2451]	0.5022215	
FOSL2	FOS like 2, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:3798]	0.5021904	
RALGAPA1	Ral GTPase activating protein catalytic subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:17770]	0.5014162	
LINC00641	long intergenic non-protein coding RNA 641 [Source:HGNC Symbol;Acc:HGNC:27511]	0.5012963	
ETS1	ETS proto-oncogene 1, transcription factor [Source:HGNC Symbol;Acc:HGNC:3488]	0.50109416	
CELF1	CUGBP Elav-like family member 1 [Source:HGNC Symbol;Acc:HGNC:2549]	0.50005376	
ACTG1	actin gamma 1 [Source:HGNC Symbol;Acc:HGNC:144]	0.5000502	
ILK	integrin linked kinase [Source:HGNC Symbol;Acc:HGNC:6040]	0.49998847	
TAS1R3	taste 1 receptor member 3 [Source:HGNC Symbol;Acc:HGNC:15661]	0.49994606	
ANKLE1	ankyrin repeat and LEM domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26812]	0.49977505	
FBXO11	F-box protein 11 [Source:HGNC Symbol;Acc:HGNC:13590]	0.49965906	
GBE1	1,4-alpha-glucan branching enzyme 1 [Source:HGNC Symbol;Acc:HGNC:4180]	0.49917218	
CD163L1	CD163 molecule like 1 [Source:HGNC Symbol;Acc:HGNC:30375]	0.49911553	
NRF1	nuclear respiratory factor 1 [Source:HGNC Symbol;Acc:HGNC:7996]	0.49885714	
MAPKAPK2	MAPK activated protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:6887]	0.4987386	
AREL1	apoptosis resistant E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:20363]	0.49871075	
NDRG1	N-myc downstream regulated 1 [Source:HGNC Symbol;Acc:HGNC:7679]	0.498572	
MKLN1	muskelin 1 [Source:HGNC Symbol;Acc:HGNC:7109]	0.49831668	
TMEM92-AS1	TMEM92 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:50442]	0.497882	
WDR25	WD repeat domain 25 [Source:HGNC Symbol;Acc:HGNC:21064]	0.49767852	
CRAMP1	cramped chromatin regulator homolog 1 [Source:HGNC Symbol;Acc:HGNC:14122]	0.49690467	
PNP	purine nucleoside phosphorylase [Source:HGNC Symbol;Acc:HGNC:7892]	0.49663252	
FAM131A	family with sequence similarity 131 member A [Source:HGNC Symbol;Acc:HGNC:28308]	0.4960405	
C1orf131	chromosome 1 open reading frame 131 [Source:HGNC Symbol;Acc:HGNC:25332]	0.49585217	
SMAD4	SMAD family member 4 [Source:HGNC Symbol;Acc:HGNC:6770]	0.49518606	
SCAF4	SR-related CTD associated factor 4 [Source:HGNC Symbol;Acc:HGNC:19304]	0.49498144	
